ApsimVersion = 7.5
Title = KSAS8101_3-DRYLAND  - 180 KG N_HA SP
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     29/03/1982         1709.7            0.0        143.313          2.108
     30/03/1982         1865.6            0.0        141.917          2.227
     31/03/1982         2001.7            0.0        138.339          2.257
     01/04/1982         2109.7            0.0        134.946          2.277
     02/04/1982         2200.8            0.0        131.844          2.329
     03/04/1982         2349.2            0.0        129.121          2.376
     04/04/1982         2429.8            0.0        127.889          2.414
     05/04/1982         2457.6            0.0        134.095          2.441
     06/04/1982         2457.6            0.0        133.722          2.441
     07/04/1982         2470.1            0.0        133.553          2.458
     08/04/1982         2513.4            0.0        133.738          2.489
     09/04/1982         2603.1            0.0        131.755          2.521
     10/04/1982         2753.7            0.0        129.020          2.567
     11/04/1982         2844.9            0.0        126.055          2.600
     12/04/1982         2904.2            0.0        123.074          2.592
     13/04/1982         2986.5            0.0        120.291          2.615
     14/04/1982         3034.0            0.0        117.600          2.578
     15/04/1982         3091.2            0.0        115.201          2.604
     16/04/1982         3142.6            0.0        113.437          2.679
     17/04/1982         3242.0            0.0        111.134          2.669
     18/04/1982         3292.9            0.0        108.933          2.605
     19/04/1982         3403.8            0.0        109.449          2.638
     20/04/1982         3523.9            0.0        107.388          2.642
     21/04/1982         3602.1            0.0        105.464          2.618
     22/04/1982         3672.3            0.0        103.495          2.568
     23/04/1982         3718.4            0.0        101.663          2.505
     24/04/1982         3776.8            0.0         99.941          2.490
     25/04/1982         3860.6            0.0         99.183          2.548
     26/04/1982         3910.4            0.0         97.401          2.480
     27/04/1982         3965.3            0.0         96.576          2.526
     28/04/1982         3976.3            0.0        100.288          2.538
     29/04/1982         4027.6            0.0        115.737          2.580
     30/04/1982         4108.1            0.0        115.010          2.635
     01/05/1982         4211.5            0.0        113.189          2.696
     02/05/1982         4321.0            0.0        110.689          2.740
     03/05/1982         4389.2            0.0        108.181          2.711
     04/05/1982         4446.6            0.0        105.638          2.650
     05/05/1982         4489.8            0.0        104.291          2.670
     06/05/1982         4608.4            0.0        135.299          2.718
     07/05/1982         4753.3            0.0        134.203          2.721
     08/05/1982         4872.3            0.0        129.924          2.687
     09/05/1982         4998.2            0.0        125.937          2.657
     10/05/1982         5144.3            0.0        122.391          2.662
     11/05/1982         5240.2            0.0        119.815          2.596
     12/05/1982         5332.0            0.0        145.423          2.596
     13/05/1982         5429.4            0.0        144.160          2.596
     14/05/1982         5534.0            0.0        143.049          2.596
     15/05/1982         5730.4            0.0        149.737          2.573
     16/05/1982         5832.8            0.0        149.925          2.573
     17/05/1982         5980.8            0.0        151.656          2.573
     18/05/1982         6133.8            0.0        148.098          2.532
     19/05/1982         6269.1            0.0        142.944          2.487
     20/05/1982         6393.5            0.0        139.684          2.487
     21/05/1982         6577.9            0.0        159.031          2.487
     22/05/1982         6727.1            0.0        155.619          2.487
     23/05/1982         6922.3            0.0        149.096          2.482
     24/05/1982         7003.4            0.0        146.530          2.482
     25/05/1982         7124.2            0.0        160.396          2.482
     26/05/1982         7347.2            0.0        177.277          2.482
     27/05/1982         7525.2            0.0        171.232          2.447
     28/05/1982         7660.9            0.0        161.029          2.447
     29/05/1982         7861.3          193.8        177.046          2.447
     30/05/1982         8015.3          379.9        167.055          2.447
     31/05/1982         8140.5          540.6        170.230          2.447
     01/06/1982         8371.4          656.5        159.369          2.438
     02/06/1982         8465.8          794.6        155.066          2.438
     03/06/1982         8531.3          930.5        152.429          2.438
     04/06/1982         8656.2         1084.0        150.737          2.438
     05/06/1982         8825.3         1405.5        145.733          2.438
     06/06/1982         8904.1         1868.2        142.078          2.438
     07/06/1982         8945.2         2116.2        151.596          2.438
     08/06/1982         8964.0         2296.4        149.831          2.438
     09/06/1982         8975.4         2375.9        165.889          2.438
     10/06/1982         8983.2         2409.3        162.394          2.438
     11/06/1982         8985.7         2438.1        159.143          2.438
     12/06/1982         8989.9         2465.8        155.363          2.438
     13/06/1982         8992.7         2491.9        152.271          2.438
     14/06/1982         8994.9         2520.7        150.330          2.438
     15/06/1982         8998.7         2550.7        169.467          2.438
     16/06/1982         9003.8         2575.2        165.342          2.438
     17/06/1982         9007.1         2599.8        160.644          2.438
     18/06/1982         9010.0         2625.8        157.259          2.438
     19/06/1982         9014.6         2651.0        153.240          2.438
     20/06/1982         9018.9         2678.6        149.857          2.438
     21/06/1982         9023.1         2711.0        147.311          2.438
     22/06/1982         9029.0         2744.5        160.562          2.438
