!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"GHNY9701_7","DS2AP-1----FIELD1|DS2AP-1----CUL1","","",1,"97 DATE1 CHINESE","0XXX",1,"DS2AP","1",,,AgMIP,0,GHNY,GH00970001,9.420,-0.920,"Peanut",GH0001,"CHINESE",1997-05-28,1997-05-29,,,,,,"",,,,,,,"","c253eba0c729d098b72c6805fedc45f11f323b2fb325f37395400989ad1e18c3","45963c764a29c097b8fc88a5d39453a8802ec790d3b64df80617d3022586cfee","f9298cae8a630287d2204ce3428cee742cc2ddfae070ace50b1dda9c9c070d2f","fc5aa121217ccedd1c5ab482b9d58754c1a3b34ff3c5517c273515a1c53967a4|837153f027a26dd1436e86b89fdf97fbb43eaf038b24d88495c0a014f400214c","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","2011","5294","1997-06-24","1997-09-06","1997-09-06","2.3","492.0","332.5","11","2","",""
*,,"GHNY9701_8","DS2AP-1----FIELD1|DS2AP-1----CUL2","","",1,"97 DATE1 F-MIX","0XXX",1,"DS2AP","1",,,AgMIP,0,GHNY,GH00970001,9.420,-0.920,"Peanut",GH0002,"F_MIX",1997-05-28,1997-05-29,,,,,,"",,,,,,,"","95f56f38b4b4515f59aec2ed2eac5b0ea7118392233d972ba7118e6cb1876085","45963c764a29c097b8fc88a5d39453a8802ec790d3b64df80617d3022586cfee","f9298cae8a630287d2204ce3428cee742cc2ddfae070ace50b1dda9c9c070d2f","fc5aa121217ccedd1c5ab482b9d58754c1a3b34ff3c5517c273515a1c53967a4|99f9e4c0dfbc4554f8c2dce288e6f4e84ac7a188629e7ae05bcfd0436c075adc","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","2783","8776","1997-06-26","1997-09-27","1997-09-27","3.6","649.3","421.8","14","6","",""
*,,"GHNY9701_9","DS2AP-1----FIELD1|DS2AP-1----CUL1","","",1,"97 DATE2 CHINESE","0XXX",1,"DS2AP","1",,,AgMIP,0,GHNY,GH00970002,9.420,-0.920,"Peanut",GH0001,"CHINESE",1997-06-25,1997-06-26,,,,,,"",,,,,,,"","92793a686705f415620fff37666531223fd314cdacb756acced60bcc67791e07","45963c764a29c097b8fc88a5d39453a8802ec790d3b64df80617d3022586cfee","05c1f39eca71f050e83004330aa4aeb06b6dee90ed996413a36738133d86905a","fc5aa121217ccedd1c5ab482b9d58754c1a3b34ff3c5517c273515a1c53967a4|837153f027a26dd1436e86b89fdf97fbb43eaf038b24d88495c0a014f400214c","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","2055","5576","1997-07-21","1997-10-04","1997-10-04","2.3","632.0","340.1","9","6","",""
*,,"GHNY9701_10","DS2AP-1----FIELD1|DS2AP-1----CUL2","","",1,"97 DATE2 F-MIX","0XXX",1,"DS2AP","1",,,AgMIP,0,GHNY,GH00970002,9.420,-0.920,"Peanut",GH0002,"F_MIX",1997-06-25,1997-06-26,,,,,,"",,,,,,,"","55a02ab8a707c423a07b91cd78e15a216f881cb61ef8e773d9732ff6e9c66802","45963c764a29c097b8fc88a5d39453a8802ec790d3b64df80617d3022586cfee","05c1f39eca71f050e83004330aa4aeb06b6dee90ed996413a36738133d86905a","fc5aa121217ccedd1c5ab482b9d58754c1a3b34ff3c5517c273515a1c53967a4|99f9e4c0dfbc4554f8c2dce288e6f4e84ac7a188629e7ae05bcfd0436c075adc","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","2780","8781","1997-07-24","1997-10-25","1997-10-25","3.6","736.2","428.3","13","7","",""
*,,"GHNY9701_11","DS2AP-1----FIELD1|DS2AP-1----CUL1","","",1,"97 DATE3 CHINESE","0XXX",1,"DS2AP","1",,,AgMIP,0,GHNY,GH00970002,9.420,-0.920,"Peanut",GH0001,"CHINESE",1997-07-23,1997-07-24,,,,,,"",,,,,,,"","982a3a07e43dc20062832190a63c2ef900a83d54709c3050ffe9ec81cb8ff725","45963c764a29c097b8fc88a5d39453a8802ec790d3b64df80617d3022586cfee","05c1f39eca71f050e83004330aa4aeb06b6dee90ed996413a36738133d86905a","fc5aa121217ccedd1c5ab482b9d58754c1a3b34ff3c5517c273515a1c53967a4|837153f027a26dd1436e86b89fdf97fbb43eaf038b24d88495c0a014f400214c","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","2021","5424","1997-08-18","1997-11-01","1997-11-01","2.3","589.1","365.2","8","6","",""
*,,"GHNY9701_12","DS2AP-1----FIELD1|DS2AP-1----CUL2","","",1,"97 DATE3 F-MIX","0XXX",1,"DS2AP","1",,,AgMIP,0,GHNY,GH00970002,9.420,-0.920,"Peanut",GH0002,"F_MIX",1997-07-23,1997-07-24,,,,,,"",,,,,,,"","bee2583f557aaea31cf5ca65d63e8d49a112685426b6426066c2fb689520218c","45963c764a29c097b8fc88a5d39453a8802ec790d3b64df80617d3022586cfee","05c1f39eca71f050e83004330aa4aeb06b6dee90ed996413a36738133d86905a","fc5aa121217ccedd1c5ab482b9d58754c1a3b34ff3c5517c273515a1c53967a4|99f9e4c0dfbc4554f8c2dce288e6f4e84ac7a188629e7ae05bcfd0436c075adc","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1867","7025","1997-08-21","1997-11-20","1997-11-20","3.7","589.6","402.2","10","6","",""
