*PLANT C OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         DEC 04, 2014; 01:35:34
                                                                                
*RUN   1        : 97 DATE1 CHINESE          CRGRO045 GHNY9701    1              
 MODEL          : CRGRO045 - Peanut                                             
 EXPERIMENT     : GHNY9701 PN 1997 VARIETY X PLANTING DATE EXPERIMENT           
 DATA PATH      :                                                               
 TREATMENT  1   : 97 DATE1 CHINESE          CRGRO045                            
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 1997 207    60    58   2486 27.1639  0.3598 14.6896  5.4712  3.0322 1.35324  6.463 13.086 30.562 27.365  4.4262 51.0000 12.8363
 1997 208    61    59   2628 26.8091  0.3992 14.3150  5.3586  3.2161 1.36048  6.571 13.304 31.061 27.865  4.4617 51.0000 12.6142
 1997 209    62    60   2781 28.6370  0.4307 15.4619  5.7134  3.3052 1.49996  6.688 13.536 30.560 27.364  4.4762 51.0000 12.5239
 1997 210    63    61   2893 22.1076  0.4738 11.9315  4.2618  3.0040 1.12827  6.751 13.637 29.800 27.136  4.4819 51.0000 12.4884
 1997 211    64    62   2985 18.6524  0.4810 10.2393  3.5473  2.6141 0.91973  6.791 13.682 28.299 25.635  4.4551 51.0000 12.6555
 1997 212    65    63   3061 15.9048  0.4813  8.8556  3.0060  2.2741 0.73046  6.812 13.680 26.118 24.165  4.4039 51.0000 12.9758
 1997 213    66    64   3161 20.3885  0.5213 11.0429  4.0140  2.6640 1.01357  6.858 13.743 26.798 25.023  4.3806 51.0000 13.1212
 1997 214    67    65   3318 30.2687  0.5593 15.8939  6.1493  3.5771 1.69291  6.971 13.966 29.651 26.669  4.3918 51.0000 13.0510
 1997 215    68    66   3466 29.2895  0.6004 15.2142  5.8158  3.9086 1.64946  7.069 14.154 31.617 27.676  4.4157 51.0000 12.9021
 1997 216    69    67   3571 22.3302  0.6619 11.8582  4.3123  3.3712 1.15330  7.108 14.196 28.648 26.766  4.4224 51.0000 12.8597
 1997 217    70    68   3691 24.7864  0.6678 13.0366  4.9297  3.4267 1.33159  7.165 14.283 28.793 26.131  4.4185 51.0000 12.8844
 1997 218    71    69   3761 16.0431  0.6599  8.7362  3.0865  2.7118 0.65697  7.155 14.213 26.873 24.388  4.3895 51.0000 13.0657
 1997 219    72    70   3871 23.7588  0.7146 12.2941  4.7844  3.4937 1.21810  7.195 14.263 28.791 26.129  4.3899 51.0000 13.0633
 1997 220    73    71   4031 31.9098  0.7188 16.3922  6.6247  3.8349 1.88170  7.301 14.469 28.900 25.599  4.3831 51.0000 13.1055
 1997 221    74    72   4150 25.9736  0.8039 13.2694  5.2020  4.0249 1.39842  7.348 14.532 30.044 27.063  4.3958 51.0000 13.0263
 1997 222    75    73   4306 32.1964  0.8331 16.3777  6.6567  4.2164 1.90191  7.438 14.699 28.869 26.385  4.3986 51.0000 13.0087
 1997 223    76    74   4464 32.6411  0.8743 16.4964  6.7506  4.3880 1.95719  7.526 14.860 29.458 26.513  4.4025 51.0000 12.9846
 1997 224    77    75   4601 29.5811  0.9173 14.9976  6.1105  4.1986 1.69414  7.584 14.951 28.770 26.073  4.4009 51.0000 12.9946
 1997 225    78    76   4742 30.4923  0.9823 15.2877  6.2606  4.5836 1.77555  7.641 15.040 29.382 26.934  4.4085 51.0000 12.9467
 1997 226    79    77   4876 29.9822  1.0248 14.7965  6.1485  4.7962 1.72086  7.686 15.106 30.203 27.365  4.4193 51.0000 12.8791
 1997 227    80    78   4945 18.7019  1.0425  9.5218  3.9006  3.6998 0.60696  7.633 14.943 26.751 25.332  4.4088 51.0000 12.9448
 1997 228    81    79   5083 31.1632  1.0252 14.9555  6.5020  5.0714 1.79579  7.685 15.032 31.921 27.381  4.4188 51.0000 12.8827
 1997 229    82    80   5186 25.6018  1.1107 12.4764  5.3739  4.6304 1.21899  7.682 14.985 29.362 26.879  4.4235 51.0000 12.8530
 1997 230    83    81   5317 30.5446  1.1157 14.4491  6.3574  5.4118 1.71794  7.719 15.039 32.128 28.050  4.4372 51.0000 12.7675
 1997 231    84    82   5465 33.0574  1.1254 16.0514  7.1090  4.8346 1.95774  7.778 15.140 29.034 25.843  4.4314 51.0000 12.8040
 1997 232    85    83   5607 32.5687  1.1902 15.6741  7.0711  4.8887 1.86237  7.820 15.204 28.359 25.877  4.4264 51.0000 12.8350
 1997 233    86    84   5760 35.5029  1.2647 16.4460  7.4814  6.1259 2.17134  7.876 15.308 31.917 28.478  4.4418 51.0000 12.7389
 1997 234    87    85   5870 28.6055  1.3094 13.1734  6.0381  5.7876 1.42798  7.868 15.262 31.866 28.321  4.4546 51.0000 12.6585
 1997 235    88    86   5903 14.9830  0.0000  4.7946  3.1510  4.7702 1.02345  8.050 15.582 30.865 27.320  4.5296 50.8551 12.3347
 1997 236    89    87   6015 29.1842  1.3391 13.4554  6.5044  5.2652 1.37017  8.036 15.517 29.945 26.578  4.5240 50.8646 12.3605
 1997 237    90    88   6153 33.8649  1.3875 15.5400  7.4048  5.9204 1.91907  8.063 15.549 30.860 27.529  4.5256 50.8730 12.3418
 1997 238    91    89   6260 28.9145  1.4059 13.2074  6.5390  5.4117 1.25877  8.035 15.455 29.975 26.679  4.5212 50.8809 12.3614
 1997 239    92    90   6376 30.8262  1.4445 13.7555  6.9348  5.9045 1.44883  8.016 15.390 30.940 27.574  4.5233 50.8878 12.3418
 1997 240    93    91   6433 20.0585  1.3993  8.7686  4.6590  4.9710 0.67314  7.940 15.193 30.528 26.277  4.5168 50.8942 12.3758
 1997 241    94    92   6567 33.9455  1.4477 15.0581  7.8029  5.7696 1.79235  7.949 15.198 29.769 26.687  4.5134 50.9000 12.3911
 1997 242    95    93   6695 33.1558  1.4977 14.7653  7.6553  5.7224 1.70008  7.946 15.177 28.913 26.575  4.5096 50.9054 12.4095
 1997 243    96    94   6826 33.5634  1.5140 14.9525  7.6921  5.8695 1.81206  7.952 15.176 29.632 26.692  4.5069 50.9103 12.4218
 1997 244    97    95   6939 31.2794  1.5551 13.4644  7.1452  6.2885 1.50356  7.927 15.109 31.350 27.809  4.5105 50.9146 12.3950
 1997 245    98    96   7051 30.9282  1.5835 13.5979  7.2065  5.8950 1.44847  7.897 15.029 29.344 26.865  4.5088 50.9187 12.4014
 1997 246    99    97   7116 22.3530  1.5770  9.6064  5.4719  5.0587 0.82952  7.820 14.838 27.674 25.691  4.5007 50.9227 12.4477
 1997 247   100    98   7179 22.6934  1.5925  9.4502  5.5293  5.4210 0.82703  7.738 14.642 28.924 26.623  4.4984 50.9262 12.4591
 1997 248   101    99   7290 30.9207  1.5681 13.1761  7.2245  6.1590 1.46615  7.710 14.576 30.843 27.303  4.4995 50.9293 12.4490
 1997 249   102   100   7370 25.7712  1.5709 10.8750  6.2131  5.6352 0.94980  7.640 14.411 29.924 26.562  4.4971 50.9322 12.4611
 1997 250   103   101   7472 29.2175  1.5651 12.5918  7.0481  5.6236 1.20634  7.592 14.300 29.088 26.080  4.4926 50.9350 12.4864
 1997 251   104   102   7591 32.7046  1.6041 13.7834  7.6900  6.2380 1.71365  7.581 14.281 30.087 27.079  4.4929 50.9375 12.4821
 1997 252   105   103   7653 22.8770  1.6397  9.1139  5.5655  5.8668 0.86761  7.497 14.091 30.169 27.338  4.4942 50.9399 12.4712
 1997 253   106   104   7740 27.2862  1.6025 11.2898  6.7194  5.6974 1.05040  7.430 13.944 29.167 26.337  4.4913 50.9421 12.4872
 1997 254   107   105   7825 26.5995  1.5931 11.0361  6.6499  5.3876 1.05516  7.364 13.802 27.916 25.617  4.4855 50.9443 12.5212
 1997 255   108   106   7932 30.8436  1.6071 12.6405  7.4640  6.1191 1.42338  7.327 13.731 29.997 26.814  4.4850 50.9462 12.5226
 1997 256   109   107   8038 31.0022  1.6499 12.4070  7.1734  6.9178 1.60038  7.301 13.689 31.912 28.553  4.4906 50.9478 12.4860
 1997 257   110   108   8128 27.4692  1.5987 11.4298  6.8059  5.4211 1.12629  7.241 13.564 28.162 25.333  4.4845 50.9495 12.5226
 1997 258   111   109   8232 30.3111  1.6538 12.2019  7.1216  6.5106 1.58108  7.214 13.520 30.909 27.550  4.4865 50.9510 12.5084
 1997 259   112   110   8335 29.5379  1.6130 12.1448  7.1110  5.7838 1.51784  7.186 13.473 29.323 25.788  4.4826 50.9525 12.5314
 1997 260   113   111   8440 30.0305  1.6603 12.2533  7.0701  6.1429 1.67820  7.168 13.449 29.905 26.547  4.4814 50.9538 12.5375
 1997 261   114   112   8492 17.6666  0.0000  5.3905  3.9166  4.6332 1.86263  7.403 13.924 25.744 24.153  4.5027 50.8960 12.4623
 1997 262   115   113   8576 26.2792  1.7564 10.8690  6.4812  5.7710 1.21871  7.336 13.786 28.738 26.088  4.5147 50.8677 12.4155
 1997 263   116   114   8645 24.1419  1.7877  9.5921  5.8284  6.2990 1.00471  7.245 13.600 30.569 27.565  4.5280 50.8456 12.3547
 1997 264   117   115   8744 29.7499  1.7840 11.3901  6.8049  7.0632 1.81269  7.220 13.573 31.899 28.542  4.5311 50.8492 12.3313
 1997 265   118   116   8833 27.8207  1.8126 10.6791  6.2670  7.0985 1.62667  7.178 13.505 31.981 28.802  4.5347 50.8525 12.3058
 1997 266   119   117   8870 14.6040  0.0000  4.3448  3.0659  4.6681 1.17330  7.331 13.802 26.817 24.345  4.5505 50.8105 12.2491
 1997 267   120   118   8963 27.1093  1.8360 10.8853  6.2191  6.3012 1.86465  7.307 13.774 30.376 26.987  4.5608 50.7905 12.2046
 1997 268   121   119   9008 16.7107  0.0000  4.8412  3.7196  4.9572 1.41056  7.483 14.124 27.315 24.844  4.5795 50.7440 12.1341
 1997 269   122   120   9081 23.9198  1.8953  9.3962  5.4795  6.3501 1.43186  7.412 13.994 31.500 27.335  4.5882 50.7288 12.0949
 1997 270   123   121   9213 28.0657  0.0000  4.4156  2.8096  7.428710.35139  8.490 16.406 32.803 29.274  4.5747 50.7662 12.1421

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         DEC 04, 2014; 01:35:35
                                                                                
*RUN   3        : 97 DATE2 CHINESE          CRGRO045 GHNY9701    3              
 MODEL          : CRGRO045 - Peanut                                             
 EXPERIMENT     : GHNY9701 PN 1997 VARIETY X PLANTING DATE EXPERIMENT           
 DATA PATH      :                                                               
 TREATMENT  3   : 97 DATE2 CHINESE          CRGRO045                            
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 1997 177     2     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 30.158 27.136  0.0000  0.0000  0.0000
 1997 178     3     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 30.579 27.379  0.0000  0.0000  0.0000
 1997 179     4     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 30.295 26.455  0.0000  0.0000  0.0000
 1997 180     5     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 29.484 26.746  0.0000  0.0000  0.0000
 1997 181     6     4      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.537 26.368  0.0000  0.0000  0.0000
 1997 182     7     5      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.789 27.189  0.0000  0.0000  0.0000
 1997 183     8     6      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.552 26.419  0.0000  0.0000  0.0000
 1997 184     9     7     20  0.0000  0.0009  0.0010  0.0001  0.0000 0.00000  2.959  5.916 26.394 23.905  0.0000  0.0000  0.0000
 1997 185    10     8     21  0.1878  0.0010  0.1679  0.0212  0.0200 0.00000  2.936  5.831 27.814 25.148  0.0000  0.0000  0.0000
 1997 186    11     9     23  0.3166  0.0011  0.2189  0.0605  0.0293 0.00000  2.906  5.751 28.720 26.515  0.0000  0.0000  0.0000
 1997 187    12    10     26  0.3595  0.0011  0.2536  0.0712  0.0320 0.00000  2.890  5.691 28.677 26.153  0.0000  0.0000  0.0000
 1997 188    13    11     28  0.4439  0.0012  0.3181  0.0905  0.0362 0.00000  2.889  5.635 27.972 25.661  0.0000  0.0000  0.0000
 1997 189    14    12     32  0.5826  0.0014  0.4138  0.1127  0.0470 0.00000  2.888  5.593 29.234 26.390  0.0000  0.0000  0.0000
 1997 190    15    13     37  0.7019  0.0015  0.4776  0.1334  0.0574 0.00000  2.884  5.574 30.075 26.876  0.0000  0.0000  0.0000
 1997 191    16    14     41  0.6653  0.0017  0.4328  0.1428  0.0520 0.00000  2.876  5.568 26.835 25.342  0.0000  0.0000  0.0000
 1997 192    17    15     46  0.7853  0.0019  0.5202  0.1631  0.0650 0.00000  2.867  5.574 29.574 26.375  0.0000  0.0000  0.0000
 1997 193    18    16     53  1.0675  0.0021  0.7268  0.2063  0.0749 0.00000  2.862  5.608 26.787 25.187  0.0000  0.0000  0.0000
 1997 194    19    17     61  1.2859  0.0025  0.8792  0.2499  0.1022 0.00000  2.852  5.646 29.811 27.145  0.0000  0.0000  0.0000
 1997 195    20    18     69  1.3837  0.0030  0.8807  0.2782  0.1206 0.00000  2.839  5.662 30.810 28.144  0.0000  0.0000  0.0000
 1997 196    21    19     76  1.1514  0.0032  0.6927  0.2552  0.0959 0.00000  2.829  5.634 28.310 25.644  0.0000  0.0000  0.0000
 1997 197    22    20     81  1.0223  0.0032  0.6210  0.2280  0.0777 0.00000  2.821  5.608 24.785 23.186  0.0000  0.0000  0.0000
 1997 198    23    21     92  1.6812  0.0039  1.1413  0.3383  0.1304 0.00000  2.820  5.602 28.388 25.900  0.0000  0.0000  0.0000
 1997 199    24    22    104  1.9002  0.0043  1.2753  0.3944  0.1398 0.00000  2.819  5.597 27.467 25.157  0.0000  0.0000  0.0000
 1997 200    25    23    118  2.2265  0.0050  1.4680  0.4656  0.1738 0.00000  2.817  5.592 29.012 26.133  0.0000  0.0000  0.0000
 1997 201    26    24    130  2.1184  0.0053  1.2576  0.4834  0.1569 0.00000  2.812  5.581 27.243 24.436  0.0000  0.0000  0.0000
 1997 202    27    25    140  1.7892  0.0060  1.0624  0.3973  0.1550 0.00056  2.808  5.564 28.083 24.920  0.0000  0.0000  0.0000
 1997 203    28    26    160  3.2372  0.0000  1.9976  0.5997  0.2455 0.12466  3.601  7.340 29.146 26.126  0.0000  0.0000  0.0000
 1997 204    29    27    181  3.3705  0.0103  2.1990  0.6950  0.2837 0.01446  3.577  7.211 30.485 27.110  0.0000  0.0000  0.0000
 1997 205    30    28    203  3.6866  0.0115  2.2893  0.7885  0.3091 0.02288  3.586  7.181 30.200 26.861  0.0000  0.0000  0.0000
 1997 206    31    29    230  4.3434  0.0125  2.7676  0.9204  0.3275 0.03552  3.630  7.241 28.643 25.624  0.0000  0.0000  0.0000
 1997 207    32    30    260  4.9555  0.0152  3.0436  1.0525  0.4200 0.05016  3.701  7.370 30.562 27.365  0.0000  0.0000  0.0000
 1997 208    33    31    291  5.3629  0.0178  3.1906  1.1559  0.4771 0.06507  3.787  7.536 31.061 27.865  0.0000  0.0000  0.0000
 1997 209    34    32    327  6.1197  0.0203  3.7304  1.2886  0.5229 0.08692  3.901  7.772 30.560 27.364  0.0000  0.0000  0.0000
 1997 210    35    33    357  5.5329  0.0239  3.1512  1.2111  0.5066 0.09161  3.995  7.967 29.800 27.136  0.0000  0.0000  0.0000
 1997 211    36    34    386  5.2377  0.0257  3.0042  1.1430  0.4614 0.09819  4.087  8.158 28.299 25.635  0.0000  0.0000  0.0000
 1997 212    37    35    414  4.8959  0.0272  2.8251  1.0628  0.4143 0.10182  4.174  8.339 26.118 24.165  0.0000  0.0000  0.0000
 1997 213    38    36    449  6.2899  0.0317  3.6050  1.3742  0.5189 0.14303  4.294  8.593 26.798 25.023  0.0000  0.0000  0.0000
 1997 214    39    37    507  9.0091  0.0368  5.8760  1.7375  0.7473 0.23447  4.499  9.033 29.651 26.669  0.0000  0.0000  0.0000
 1997 215    40    38    565  9.6082  0.0432  5.8798  1.9499  0.8782 0.25212  4.668  9.388 31.617 27.676  0.0000  0.0000  0.0000
 1997 216    41    39    612  8.4298  0.0521  4.7417  1.7948  0.7931 0.23827  4.794  9.653 28.648 26.766  0.0000  0.0000  0.0000
 1997 217    42    40    667  9.6669  0.0561  5.5996  2.0231  0.8518 0.29078  4.944  9.963 28.793 26.131  0.0000  0.0000  0.0000
 1997 218    43    41    707  7.2633  0.0587  4.1387  1.5083  0.6780 0.22838  5.039 10.154 26.873 24.388  0.0000  0.0000  0.0000
 1997 219    44    42    766 10.4245  0.0690  6.0209  2.1467  0.9477 0.34591  5.190 10.461 28.791 26.129  0.0000  0.0000  0.0000
 1997 220    45    43    852 13.4700  0.0740  8.6194  2.5784  1.0973 0.49177  5.392 10.883 28.900 25.599  0.0000  0.0000  0.0000
 1997 221    46    44    921 12.5426  0.0914  6.9507  2.6069  1.2190 0.45516  5.545 11.190 30.044 27.063  0.0000  0.0000  0.0000
 1997 222    47    45   1013 15.2383  0.1037  9.3298  2.9724  1.3377 0.58657  5.744 11.568 28.869 26.385  0.0000  0.0000  0.0000
 1997 223    48    46   1105 16.2615  0.1189  9.4195  3.2887  1.4634 0.65123  5.933 11.934 29.458 26.513  4.4359 51.0000 12.7755
 1997 224    49    47   1191 15.7845  0.1359  8.7469  3.2800  1.4516 0.64810  6.093 12.238 28.770 26.073  4.3953 51.0000 13.0294
 1997 225    50    48   1283 16.9179  0.1590  9.2893  3.4954  1.6520 0.71414  6.239 12.533 29.382 26.934  4.4474 51.0000 12.7035
 1997 226    51    49   1378 17.4662  0.1794  9.5238  3.5894  1.7955 0.75448  6.373 12.808 30.203 27.365  4.4875 51.0000 12.4534
 1997 227    52    50   1441 12.1193  0.1955  6.8208  2.3935  1.3592 0.49219  6.436 12.908 26.751 25.332  4.4093 51.0000 12.9419
 1997 228    53    51   1546 19.1881  0.2036 10.5914  3.8876  2.0238 0.86234  6.581 13.201 31.921 27.381  4.4510 51.0000 12.6814
 1997 229    54    52   1634 16.8028  0.2393  9.1388  3.4116  1.8718 0.73975  6.679 13.384 29.362 26.879  4.4591 51.0000 12.6309
 1997 230    55    53   1740 20.0612  0.2553 10.6758  4.1064  2.2915 0.92953  6.806 13.637 32.128 28.050  4.4983 51.0000 12.3856
 1997 231    56    54   1860 21.5737  0.2727 12.1443  4.3640  2.0993 1.03751  6.946 13.912 29.034 25.843  4.4646 51.0000 12.5964
 1997 232    57    55   1976 21.8674  0.3079 11.8178  4.5467  2.1810 1.06013  7.073 14.155 28.359 25.877  4.4420 51.0000 12.7372
 1997 233    58    56   2108 24.1951  0.3490 13.3149  4.7932  2.8298 1.22398  7.209 14.422 31.917 28.478  4.4832 51.0000 12.4800
 1997 234    59    57   2213 20.9514  0.3819 10.9716  4.2425  2.7142 1.01048  7.295 14.574 31.866 28.321  4.5111 51.0000 12.3058
 1997 235    60    58   2264 11.8999  0.4033  6.3169  2.2889  2.1313 0.37142  7.270 14.474 30.865 27.320  4.5139 51.0000 12.2883
 1997 236    61    59   2371 21.7303  0.4080 11.2294  4.6129  2.5559 1.00541  7.351 14.618 29.945 26.578  4.5017 51.0000 12.3641
 1997 237    62    60   2496 24.9544  0.4461 12.8030  5.2800  2.9704 1.23132  7.458 14.821 30.860 27.529  4.5095 51.0000 12.3154
 1997 238    63    61   2602 22.2854  0.4725 11.3761  4.7734  2.7503 0.99231  7.521 14.921 29.975 26.679  4.5010 51.0000 12.3686
 1997 239    64    62   2716 23.9204  0.5090 12.0950  5.1127  3.0828 1.11072  7.595 15.044 30.940 27.574  4.5089 51.0000 12.3192
 1997 240    65    63   2786 16.4915  0.5103  8.2711  3.5720  2.5494 0.50695  7.578 14.962 30.528 26.277  4.4953 51.0000 12.4043
 1997 241    66    64   2910 26.2008  0.5472 13.0413  5.7799  3.1342 1.24138  7.663 15.117 29.769 26.687  4.4900 51.0000 12.4373
 1997 242    67    65   3032 26.0520  0.5899 12.8671  5.8061  3.1680 1.18490  7.730 15.230 28.913 26.575  4.4840 51.0000 12.4748
 1997 243    68    66   3155 26.6306  0.6168 13.0318  5.9640  3.3131 1.21075  7.795 15.339 29.632 26.692  4.4807 51.0000 12.4959
 1997 244    69    67   3268 25.5742  0.6548 12.3233  5.6990  3.6115 1.09776  7.838 15.396 31.350 27.809  4.4921 51.0000 12.4245
 1997 245    70    68   3378 25.4453  0.6883 12.1766  5.8507  3.4351 0.99894  7.862 15.411 29.344 26.865  4.4902 51.0000 12.4362
 1997 246    71    69   3450 19.1089  0.7022  9.0905  4.5755  2.9261 0.51255  7.822 15.275 27.674 25.691  4.4737 51.0000 12.5397
 1997 247    72    70   3522 19.5290  0.7235  9.0299  4.7038  3.1941 0.52475  7.781 15.138 28.924 26.623  4.4710 51.0000 12.5563
 1997 248    73    71   3630 25.9679  0.7239 12.0902  6.0852  3.7631 0.94141  7.798 15.140 30.843 27.303  4.4761 51.0000 12.5241
 1997 249    74    72   3715 22.2027  0.7396 10.2893  5.3518  3.4544 0.62143  7.772 15.039 29.924 26.562  4.4729 51.0000 12.5445
 1997 250    75    73   3813 24.8821  0.7496 11.4118  6.1160  3.5167 0.70311  7.754 14.963 29.088 26.080  4.4650 51.0000 12.5941
 1997 251    76    74   3923 27.4691  0.7821 12.4530  6.6833  3.9640 0.88862  7.757 14.938 30.087 27.079  4.4680 51.0000 12.5750
 1997 252    77    75   3990 20.1603  0.8095  8.6401  5.0931  3.7144 0.59224  7.718 14.812 30.169 27.338  4.4731 51.0000 12.5428
 1997 253    78    76   4077 23.7184  0.8011 10.4051  6.0254  3.6905 0.71312  7.697 14.732 29.167 26.337  4.4684 51.0000 12.5722
 1997 254    79    77   4160 23.2028  0.8080 10.0726  6.0453  3.5208 0.72173  7.679 14.656 27.916 25.617  4.4575 51.0000 12.6403
 1997 255    80    78   4259 26.5855  0.8273 11.4755  6.8158  4.0391 0.81691  7.669 14.606 29.997 26.814  4.4585 51.0000 12.6344
 1997 256    81    79   4355 26.8507  0.8597 11.2912  6.7965  4.5877 0.82273  7.654 14.547 31.912 28.553  4.4731 51.0000 12.5434
 1997 257    82    80   4439 24.0403  0.8340 10.0994  6.4897  3.5812 0.79048  7.643 14.493 28.162 25.333  4.4605 51.0000 12.6218
 1997 258    83    81   4532 26.3950  0.8755 10.9117  6.9312  4.3198 0.84535  7.630 14.441 30.909 27.550  4.4667 51.0000 12.5831
 1997 259    84    82   4623 25.7307  0.8545 10.6700  6.9404  3.8276 0.86055  7.623 14.405 29.323 25.788  4.4593 51.0000 12.6295
 1997 260    85    83   4715 26.1531  0.8857 10.8227  6.9973  4.0616 0.88359  7.616 14.366 29.905 26.547  4.4581 51.0000 12.6370
 1997 261    86    84   4772 16.0168  0.0000  4.8728  3.7913  2.9741 2.43471  8.163 15.521 25.744 24.153  4.5053 50.8781 12.4640
 1997 262    87    85   4853 23.2633  0.0000  7.6544  6.1839  3.7932 2.19600  8.655 16.533 28.738 26.088  4.5655 50.7472 12.2183
 1997 263    88    86   4924 21.5581  0.0000  7.0639  5.7143  4.1190 1.56852  9.015 17.238 30.569 27.565  4.6166 50.6532 11.9930
 1997 264    89    87   5011 25.6406  1.1386 10.6797  6.7678  4.6367 0.89574  8.955 17.073 31.899 28.542  4.6448 50.6154 11.8546
 1997 265    90    88   5089 24.1951  1.1516  9.7483  6.4541  4.6497 0.85466  8.885 16.897 31.981 28.802  4.6707 50.5831 11.7247
 1997 266    91    89   5129 13.2165  0.0000  3.9929  3.1035  2.9521 1.62070  9.250 17.631 26.817 24.345  4.6958 50.5159 11.6351
 1997 267    92    90   5208 23.3715  0.0000  7.8630  6.2718  4.1033 1.58446  9.595 18.305 30.376 26.987  4.7339 50.4398 11.4731
 1997 268    93    91   5255 14.8958  0.0000  4.4647  3.6777  3.1434 1.68682  9.967 19.047 27.315 24.844  4.7583 50.3771 11.3835
 1997 269    94    92   5321 20.7764  0.0000  6.7453  5.6135  4.0980 1.19319 10.231 19.541 31.500 27.335  4.7889 50.3193 11.2498
 1997 270    95    93   5396 23.4505  1.3910  9.3668  6.2067  4.7820 0.88941 10.107 19.260 32.803 29.274  4.8068 50.3017 11.1556
 1997 271    96    94   5472 22.5437  1.3097  9.3016  6.1887  3.8552 0.88495  9.998 19.013 30.377 25.967  4.8119 50.2848 11.1405
 1997 272    97    95   5544 22.4151  1.3886  8.9317  5.9310  4.6114 0.87718  9.872 18.739 32.300 28.772  4.8255 50.2705 11.0701
 1997 273    98    96   5612 21.2491  1.3757  8.4851  5.7380  4.2780 0.83516  9.744 18.462 31.298 27.771  4.8346 50.2582 11.0258
 1997 274    99    97   5681 21.4779  1.3966  8.5313  5.5023  4.6557 0.96688  9.630 18.219 32.051 29.054  4.8455 50.2485 10.9670
 1997 275   100    98   5754 22.0175  1.3949  8.7439  5.5393  4.7856 1.09771  9.534 18.016 32.465 29.292  4.8559 50.2404 10.9101
 1997 276   101    99   5816 18.2146  1.2869  7.7091  4.9719  3.1456 0.80517  9.419 17.776 26.634 23.814  4.8512 50.2320 10.9477
 1997 277   102   100   5909 19.6816  0.0000  4.1568  2.8070  3.7355 6.23263 10.570 20.283 29.948 25.720  4.8151 50.3011 11.1046

*DSSAT Cropping System Model Ver. 4.5.1.023 -Stub         DEC 04, 2014; 01:35:35
                                                                                
*RUN   4        : 97 DATE2 F-MIX            CRGRO045 GHNY9701    4              
 MODEL          : CRGRO045 - Peanut                                             
 EXPERIMENT     : GHNY9701 PN 1997 VARIETY X PLANTING DATE EXPERIMENT           
 DATA PATH      :                                                               
 TREATMENT  4   : 97 DATE2 F-MIX            CRGRO045                            
  
@YEAR DOY   DAS   DAP   TWAD    PHAD    CMAD    CGRD    GRAD    MRAD    CHAD   CL%D   CS%D   TGNN   TGAV    GN%D    GL%D    GC%D
 1997 177     2     0      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 30.158 27.136  0.0000  0.0000  0.0000
 1997 178     3     1      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 30.579 27.379  0.0000  0.0000  0.0000
 1997 179     4     2      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 30.295 26.455  0.0000  0.0000  0.0000
 1997 180     5     3      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 29.484 26.746  0.0000  0.0000  0.0000
 1997 181     6     4      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.537 26.368  0.0000  0.0000  0.0000
 1997 182     7     5      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.789 27.189  0.0000  0.0000  0.0000
 1997 183     8     6      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 28.552 26.419  0.0000  0.0000  0.0000
 1997 184     9     7      0  0.0000  0.0000  0.0000  0.0000  0.0000 0.00000  0.000  0.000 26.394 23.905  0.0000  0.0000  0.0000
 1997 185    10     8     25  0.0000  0.0012  0.0014  0.0002  0.0000 0.00000  2.956  5.910 27.814 25.148  0.0000  0.0000  0.0000
 1997 186    11     9     27  0.3410  0.0013  0.3017  0.0387  0.0327 0.00000  2.932  5.822 28.720 26.515  0.0000  0.0000  0.0000
 1997 187    12    10     30  0.3693  0.0014  0.2692  0.0630  0.0350 0.00000  2.894  5.749 28.677 26.153  0.0000  0.0000  0.0000
 1997 188    13    11     33  0.4333  0.0015  0.3027  0.0889  0.0384 0.00000  2.890  5.684 27.972 25.661  0.0000  0.0000  0.0000
