ApsimVersion = 7.5
Title = GHNY9701_8-97 DATE1 F-MIX
           Date        biomass          yield            esw            lai
     22/08/1997         1413.2          308.6        124.475          1.126
     23/08/1997         1429.3          320.2        119.501          1.124
     24/08/1997         1478.5          339.5        112.571          1.143
     25/08/1997         1549.1          364.3        117.545          1.175
     26/08/1997         1597.1          384.6        111.548          1.192
     27/08/1997         1653.5          407.4        113.078          1.214
     28/08/1997         1683.2          424.2        108.860          1.218
     29/08/1997         1765.9          454.9        114.609          1.255
     30/08/1997         1774.8          467.1        109.285          1.252
     31/08/1997         1783.6          479.4        104.271          1.250
     01/09/1997         1791.7          491.7         98.741          1.247
     02/09/1997         1791.7          491.7         94.485          1.244
     03/09/1997         1791.7          491.7         93.631          0.000
     04/09/1997            0.0            0.0         96.466          0.000
     05/09/1997            0.0            0.0        112.400          0.000
     06/09/1997            0.0            0.0        109.422          0.000
     07/09/1997            0.0            0.0        105.995          0.000
     08/09/1997            0.0            0.0        125.175          0.000
     09/09/1997            0.0            0.0        137.015          0.000
     10/09/1997            0.0            0.0        134.394          0.000
     11/09/1997            0.0            0.0        127.862          0.000
     12/09/1997            0.0            0.0        120.890          0.000
     13/09/1997            0.0            0.0        144.961          0.000
     14/09/1997            0.0            0.0        137.086          0.000
     15/09/1997            0.0            0.0        134.703          0.000
     16/09/1997            0.0            0.0        126.203          0.000
     17/09/1997            0.0            0.0        133.250          0.000
     18/09/1997            0.0            0.0        141.904          0.000
     19/09/1997            0.0            0.0        133.458          0.000
     20/09/1997            0.0            0.0        126.515          0.000
     21/09/1997            0.0            0.0        119.764          0.000
     22/09/1997            0.0            0.0        134.106          0.000
     23/09/1997            0.0            0.0        128.328          0.000
     24/09/1997            0.0            0.0        124.891          0.000
     25/09/1997            0.0            0.0        119.041          0.000
     26/09/1997            0.0            0.0        113.142          0.000
     27/09/1997            0.0            0.0        149.616          0.000
     28/09/1997            0.0            0.0        139.471          0.000
     29/09/1997            0.0            0.0        131.965          0.000
     30/09/1997            0.0            0.0        124.462          0.000
     01/10/1997            0.0            0.0        117.875          0.000
     02/10/1997            0.0            0.0        128.213          0.000
     03/10/1997            0.0            0.0        121.854          0.000
     04/10/1997            0.0            0.0        115.848          0.000
     05/10/1997            0.0            0.0        144.464          0.000
     06/10/1997            0.0            0.0        145.299          0.000
     07/10/1997            0.0            0.0        136.679          0.000
     08/10/1997            0.0            0.0        130.939          0.000
     09/10/1997            0.0            0.0        123.695          0.000
     10/10/1997            0.0            0.0        117.482          0.000
     11/10/1997            0.0            0.0        112.091          0.000
     12/10/1997            0.0            0.0        107.490          0.000
     13/10/1997            0.0            0.0        103.636          0.000
     14/10/1997            0.0            0.0        100.836          0.000
     15/10/1997            0.0            0.0        112.167          0.000
     16/10/1997            0.0            0.0        106.703          0.000
     17/10/1997            0.0            0.0        103.505          0.000
     18/10/1997            0.0            0.0        119.222          0.000
     19/10/1997            0.0            0.0        114.951          0.000
     20/10/1997            0.0            0.0        111.607          0.000
     21/10/1997            0.0            0.0        107.723          0.000
     22/10/1997            0.0            0.0        104.706          0.000
     23/10/1997            0.0            0.0        102.044          0.000
     24/10/1997            0.0            0.0        106.777          0.000
     25/10/1997            0.0            0.0        101.820          0.000
     26/10/1997            0.0            0.0        103.121          0.000
     27/10/1997            0.0            0.0         99.440          0.000
     28/10/1997            0.0            0.0         97.511          0.000
     29/10/1997            0.0            0.0         95.815          0.000
     30/10/1997            0.0            0.0         95.002          0.000
     31/10/1997            0.0            0.0         94.295          0.000
     01/11/1997            0.0            0.0         93.680          0.000
     02/11/1997            0.0            0.0         93.142          0.000
     03/11/1997            0.0            0.0         92.665          0.000
     04/11/1997            0.0            0.0         92.241          0.000
     05/11/1997            0.0            0.0         91.862          0.000
     06/11/1997            0.0            0.0         91.519          0.000
     07/11/1997            0.0            0.0         91.203          0.000
     08/11/1997            0.0            0.0         90.908          0.000
     09/11/1997            0.0            0.0         90.630          0.000
     10/11/1997            0.0            0.0         90.365          0.000
     11/11/1997            0.0            0.0         90.110          0.000
     12/11/1997            0.0            0.0         89.863          0.000
     13/11/1997            0.0            0.0         89.623          0.000
     14/11/1997            0.0            0.0         89.390          0.000
     15/11/1997            0.0            0.0         89.162          0.000
     16/11/1997            0.0            0.0         88.938          0.000
     17/11/1997            0.0            0.0         88.719          0.000
     18/11/1997            0.0            0.0         88.504          0.000
     19/11/1997            0.0            0.0         88.293          0.000
     20/11/1997            0.0            0.0         88.085          0.000
     21/11/1997            0.0            0.0         87.881          0.000
     22/11/1997            0.0            0.0         87.679          0.000
     23/11/1997            0.0            0.0         87.481          0.000
     24/11/1997            0.0            0.0         87.286          0.000
     25/11/1997            0.0            0.0         87.093          0.000
     26/11/1997            0.0            0.0         86.903          0.000
     27/11/1997            0.0            0.0         86.716          0.000
     28/11/1997            0.0            0.0         86.531          0.000
     29/11/1997            0.0            0.0         86.349          0.000
     30/11/1997            0.0            0.0         86.168          0.000
     01/12/1997            0.0            0.0         85.990          0.000
     02/12/1997            0.0            0.0         85.815          0.000
     03/12/1997            0.0            0.0         85.641          0.000
     04/12/1997            0.0            0.0         85.469          0.000
     05/12/1997            0.0            0.0         85.299          0.000
     06/12/1997            0.0            0.0         85.131          0.000
     07/12/1997            0.0            0.0         84.965          0.000
     08/12/1997            0.0            0.0         84.800          0.000
     09/12/1997            0.0            0.0         84.638          0.000
     10/12/1997            0.0            0.0         84.477          0.000
     11/12/1997            0.0            0.0         84.317          0.000
     12/12/1997            0.0            0.0         84.159          0.000
     13/12/1997            0.0            0.0         84.003          0.000
     14/12/1997            0.0            0.0         83.848          0.000
     15/12/1997            0.0            0.0         83.695          0.000
