ApsimVersion = 7.5
Title = GHNY9701_9-97 DATE2 CHINESE
           Date        biomass          yield            esw            lai
     02/08/1997          126.2            0.0        102.987          0.210
     03/08/1997          140.3            0.0        100.214          0.226
     04/08/1997          149.5            0.0         99.185          0.235
     05/08/1997          160.9            0.0        134.619          0.248
     06/08/1997          167.5            0.0        124.471          0.255
     07/08/1997          179.6            0.0        115.167          0.268
     08/08/1997          201.6            0.0        106.945          0.293
     09/08/1997          215.7            0.0        102.536          0.308
     10/08/1997          237.7            0.0        100.396          0.332
     11/08/1997          260.4            0.0         98.967          0.356
     12/08/1997          278.5            0.0         98.069          0.376
     13/08/1997          298.5            0.0         97.276          0.397
     14/08/1997          318.7            0.0         96.446          0.418
     15/08/1997          329.7            0.0         97.030          0.429
     16/08/1997          355.2            0.0         94.818          0.455
     17/08/1997          371.4            2.1         94.142          0.472
     18/08/1997          393.9            4.4        134.147          0.496
     19/08/1997          420.7            7.1        121.421          0.525
     20/08/1997          446.1           10.0        111.106          0.551
     21/08/1997          481.7           13.5        119.302          0.589
     22/08/1997          501.9           16.9        112.124          0.608
     23/08/1997          510.5           20.0        107.677          0.612
     24/08/1997          535.7           24.0        102.435          0.636
     25/08/1997          572.4           28.8        109.520          0.671
     26/08/1997          598.5           33.5        105.445          0.694
     27/08/1997          629.7           38.8        108.795          0.722
     28/08/1997          646.8           43.5        106.167          0.734
     29/08/1997          693.6           50.5        112.798          0.777
     30/08/1997          735.8           57.7        107.685          0.813
     31/08/1997          780.6           65.6        102.199          0.851
     01/09/1997          818.3           73.3         98.989          0.880
     02/09/1997          856.2           81.5         97.641          0.907
     03/09/1997          879.7           88.7         96.893          0.920
     04/09/1997          906.3           96.4         98.732          0.935
     05/09/1997          954.3          106.9        114.302          0.968
     06/09/1997          989.4          116.3        110.111          0.988
     07/09/1997         1034.8          127.5        105.688          1.015
     08/09/1997         1098.9          141.5        123.604          1.055
     09/09/1997         1129.9          151.9        131.741          1.070
     10/09/1997         1173.6          164.3        125.074          1.093
     11/09/1997         1217.0          177.2        116.274          1.116
     12/09/1997         1279.7          193.5        107.692          1.152
     13/09/1997         1343.9          210.7        130.942          1.188
     14/09/1997         1391.6          226.0        120.431          1.212
     15/09/1997         1454.9          244.4        117.545          1.246
     16/09/1997         1514.9          263.0        109.343          1.277
     17/09/1997         1579.5          283.0        118.404          1.310
     18/09/1997         1604.9          296.6        128.344          1.315
     19/09/1997         1659.1          315.9        119.701          1.340
     20/09/1997         1708.4          334.8        111.981          1.360
     21/09/1997         1797.9          362.4        103.443          1.408
     22/09/1997         1866.0          386.6        119.730          1.439
     23/09/1997         1889.1          402.0        115.455          1.440
     24/09/1997         1964.1          429.0        112.735          1.475
     25/09/1997         1996.7          447.3        109.146          1.481
     26/09/1997         2062.0          473.4        103.340          1.508
     27/09/1997         2167.7          509.8        133.830          1.559
     28/09/1997         2269.1          546.4        117.059          1.607
     29/09/1997         2354.2          580.1        109.986          1.643
     30/09/1997         2426.1          611.4        102.832          1.669
     01/10/1997         2505.9          645.5         97.591          1.700
     02/10/1997         2605.5          685.8        111.733          1.741
     03/10/1997         2662.9          715.8        108.421          1.756
     04/10/1997         2737.6          751.2        102.968          1.779
     05/10/1997         2770.9          775.9        132.483          1.777
     06/10/1997         2875.8          821.3        128.248          1.816
     07/10/1997         2974.3          866.1        116.050          1.850
     08/10/1997         3009.4          893.2        111.590          1.847
     09/10/1997         3092.4          935.1        105.383          1.869
     10/10/1997         3180.2          979.5         99.948          1.894
     11/10/1997         3274.6         1026.9         94.899          1.921
     12/10/1997         3357.9         1071.8         89.609          1.941
     13/10/1997         3452.7         1121.4         84.547          1.966
     14/10/1997         3509.3         1159.5         82.293          1.970
     15/10/1997         3613.9         1214.3         93.091          1.998
     16/10/1997         3710.5         1267.5         86.363          2.021
     17/10/1997         3765.0         1307.2         82.806          2.021
     18/10/1997         3822.3         1348.5         98.300          2.022
     19/10/1997         3824.1         1370.6         95.028          2.017
     20/10/1997         3825.6         1392.5         91.521          2.013
     21/10/1997         3826.6         1414.3         88.032          2.009
     22/10/1997         3835.8         1439.2         82.546          2.005
     23/10/1997         3843.9         1463.8         76.344          2.001
     24/10/1997         3843.9         1463.8         81.220          1.997
     25/10/1997         3843.9         1463.8         79.526          0.000
     26/10/1997            0.0            0.0         82.518          0.000
     27/10/1997            0.0            0.0         79.629          0.000
     28/10/1997            0.0            0.0         79.053          0.000
     29/10/1997            0.0            0.0         77.152          0.000
     30/10/1997            0.0            0.0         76.272          0.000
     31/10/1997            0.0            0.0         75.998          0.000
     01/11/1997            0.0            0.0         75.715          0.000
     02/11/1997            0.0            0.0         75.427          0.000
     03/11/1997            0.0            0.0         75.140          0.000
     04/11/1997            0.0            0.0         74.864          0.000
     05/11/1997            0.0            0.0         74.599          0.000
     06/11/1997            0.0            0.0         74.343          0.000
     07/11/1997            0.0            0.0         74.096          0.000
     08/11/1997            0.0            0.0         73.856          0.000
     09/11/1997            0.0            0.0         73.624          0.000
     10/11/1997            0.0            0.0         73.399          0.000
     11/11/1997            0.0            0.0         73.180          0.000
     12/11/1997            0.0            0.0         72.967          0.000
     13/11/1997            0.0            0.0         72.759          0.000
     14/11/1997            0.0            0.0         72.556          0.000
     15/11/1997            0.0            0.0         72.358          0.000
     16/11/1997            0.0            0.0         72.165          0.000
     17/11/1997            0.0            0.0         71.976          0.000
     18/11/1997            0.0            0.0         71.790          0.000
     19/11/1997            0.0            0.0         71.609          0.000
     20/11/1997            0.0            0.0         71.431          0.000
     21/11/1997            0.0            0.0         71.256          0.000
     22/11/1997            0.0            0.0         71.085          0.000
     23/11/1997            0.0            0.0         70.916          0.000
     24/11/1997            0.0            0.0         70.751          0.000
     25/11/1997            0.0            0.0         70.588          0.000
     26/11/1997            0.0            0.0         70.429          0.000
     27/11/1997            0.0            0.0         70.271          0.000
     28/11/1997            0.0            0.0         70.116          0.000
     29/11/1997            0.0            0.0         69.964          0.000
     30/11/1997            0.0            0.0         69.814          0.000
     01/12/1997            0.0            0.0         69.666          0.000
     02/12/1997            0.0            0.0         69.520          0.000
     03/12/1997            0.0            0.0         69.376          0.000
     04/12/1997            0.0            0.0         69.234          0.000
     05/12/1997            0.0            0.0         69.094          0.000
     06/12/1997            0.0            0.0         68.956          0.000
     07/12/1997            0.0            0.0         68.820          0.000
     08/12/1997            0.0            0.0         68.685          0.000
     09/12/1997            0.0            0.0         68.552          0.000
     10/12/1997            0.0            0.0         68.421          0.000
     11/12/1997            0.0            0.0         68.291          0.000
     12/12/1997            0.0            0.0         68.163          0.000
     13/12/1997            0.0            0.0         68.036          0.000
     14/12/1997            0.0            0.0         67.911          0.000
     15/12/1997            0.0            0.0         67.787          0.000
     16/12/1997            0.0            0.0         67.664          0.000
     17/12/1997            0.0            0.0         67.543          0.000
     18/12/1997            0.0            0.0         67.423          0.000
     19/12/1997            0.0            0.0         67.304          0.000
     20/12/1997            0.0            0.0         67.187          0.000
     21/12/1997            0.0            0.0         67.070          0.000
     22/12/1997            0.0            0.0         66.955          0.000
     23/12/1997            0.0            0.0         66.841          0.000
     24/12/1997            0.0            0.0         66.728          0.000
     25/12/1997            0.0            0.0         66.616          0.000
     26/12/1997            0.0            0.0         66.506          0.000
     27/12/1997            0.0            0.0         66.396          0.000
     28/12/1997            0.0            0.0         66.287          0.000
     29/12/1997            0.0            0.0         66.179          0.000
     30/12/1997            0.0            0.0         66.072          0.000
     31/12/1997            0.0            0.0         65.966          0.000
     01/01/1998            0.0            0.0         65.861          0.000
     02/01/1998            0.0            0.0         65.757          0.000
     03/01/1998            0.0            0.0         65.654          0.000
     04/01/1998            0.0            0.0         65.552          0.000
     05/01/1998            0.0            0.0         65.450          0.000
     06/01/1998            0.0            0.0         65.350          0.000
     07/01/1998            0.0            0.0         65.250          0.000
     08/01/1998            0.0            0.0         65.151          0.000
     09/01/1998            0.0            0.0         65.053          0.000
     10/01/1998            0.0            0.0         64.955          0.000
     11/01/1998            0.0            0.0         64.858          0.000
     12/01/1998            0.0            0.0         64.762          0.000
