ApsimVersion = 7.5
Title = GHNY9701_11-97 DATE3 CHINESE
           Date        biomass          yield            esw            lai
     05/09/1997          220.8            0.0        115.381          0.320
     06/09/1997          234.8            0.0        110.556          0.335
     07/09/1997          253.0            0.0        105.002          0.355
     08/09/1997          279.0            0.0        122.613          0.382
     09/09/1997          292.7            0.0        130.247          0.397
     10/09/1997          311.8            0.0        123.797          0.417
     11/09/1997          331.3            0.0        114.881          0.437
     12/09/1997          359.4            0.0        107.502          0.466
     13/09/1997          389.3            0.0        130.739          0.497
     14/09/1997          409.5            2.3        120.230          0.518
     15/09/1997          435.7            4.9        117.359          0.546
     16/09/1997          460.6            7.7        109.311          0.572
     17/09/1997          487.6           10.9        118.234          0.600
     18/09/1997          498.7           14.0        127.386          0.608
     19/09/1997          522.1           17.5        118.933          0.631
     20/09/1997          543.9           21.3        111.608          0.651
     21/09/1997          583.7           26.1        103.878          0.690
     22/09/1997          615.0           31.0        120.266          0.719
     23/09/1997          626.3           35.1        115.496          0.725
     24/09/1997          662.3           40.8        113.127          0.757
     25/09/1997          678.6           45.6        109.084          0.768
     26/09/1997          711.2           51.8        104.073          0.795
     27/09/1997          764.3           59.9        135.184          0.843
     28/09/1997          816.4           68.6        119.755          0.886
     29/09/1997          861.0           77.1        112.513          0.920
     30/09/1997          899.6           85.6        104.881          0.947
     01/10/1997          942.9           95.0         99.886          0.975
     02/10/1997          997.7          106.2        114.007          1.011
     03/10/1997         1030.1          115.4        109.792          1.028
     04/10/1997         1072.5          126.1        104.999          1.053
     05/10/1997         1092.1          134.5        133.655          1.059
     06/10/1997         1152.4          148.4        130.468          1.096
     07/10/1997         1208.8          162.5        118.430          1.129
     08/10/1997         1229.7          172.2        113.174          1.135
     09/10/1997         1280.8          186.5        106.784          1.162
     10/10/1997         1335.5          201.9        101.218          1.192
     11/10/1997         1394.5          218.7         96.883          1.224
     12/10/1997         1446.7          234.9         94.469          1.251
     13/10/1997         1509.5          253.6         91.575          1.284
     14/10/1997         1546.5          268.5         90.139          1.298
     15/10/1997         1618.2          290.0        101.385          1.336
     16/10/1997         1698.9          314.0         95.234          1.380
     17/10/1997         1735.7          330.5         92.572          1.392
     18/10/1997         1777.6          348.4        109.025          1.407
     19/10/1997         1822.6          367.4        106.171          1.424
     20/10/1997         1868.9          387.2        102.889          1.441
     21/10/1997         1915.3          407.6         99.547          1.457
     22/10/1997         2003.0          437.5         94.727          1.500
     23/10/1997         2105.7          471.7         87.734          1.550
     24/10/1997         2187.8          502.3         92.973          1.587
     25/10/1997         2266.3          533.0         87.084          1.619
     26/10/1997         2350.1          565.9         87.941          1.655
     27/10/1997         2428.9          598.5         82.766          1.686
     28/10/1997         2521.2          635.3         81.163          1.724
     29/10/1997         2611.3          672.7         75.254          1.759
     30/10/1997         2687.7          707.4         69.843          1.786
     31/10/1997         2750.4          739.3         65.683          1.803
     01/11/1997         2838.2          778.8         61.959          1.833
     02/11/1997         2902.1          812.6         58.849          1.849
     03/11/1997         2989.5          853.8         55.921          1.877
     04/11/1997         3041.1          885.6         53.161          1.884
     05/11/1997         3095.2          918.7         50.557          1.892
     06/11/1997         3131.2          946.9         48.099          1.889
     07/11/1997         3167.0          975.4         45.775          1.885
     08/11/1997         3208.3         1006.1         43.577          1.884
     09/11/1997         3248.1         1036.8         41.498          1.882
     10/11/1997         3278.3         1064.8         39.528          1.878
     11/11/1997         3304.5         1091.8         37.662          1.874
     12/11/1997         3327.3         1118.0         35.893          1.869
     13/11/1997         3346.1         1143.0         34.215          1.865
     14/11/1997         3364.0         1168.0         32.622          1.860
     15/11/1997         3381.3         1192.9         31.110          1.855
     16/11/1997         3393.6         1216.3         29.673          1.850
     17/11/1997         3405.6         1239.6         28.308          1.846
     18/11/1997         3416.0         1262.6         27.009          1.841
     19/11/1997         3430.3         1287.1         25.775          1.836
     20/11/1997         3424.4         1304.0         24.600          1.831
     21/11/1997         3418.4         1320.9         23.481          1.826
     22/11/1997         3412.1         1337.5         22.420          1.822
     23/11/1997         3405.4         1354.0         21.413          1.818
     24/11/1997         3398.5         1370.3         20.458          1.815
     25/11/1997         3391.7         1386.5         19.550          1.811
     26/11/1997         3391.7         1386.5         18.689          1.806
     27/11/1997         3391.7         1386.5         18.666          0.000
     28/11/1997            0.0            0.0         18.643          0.000
     29/11/1997            0.0            0.0         18.620          0.000
     30/11/1997            0.0            0.0         18.598          0.000
     01/12/1997            0.0            0.0         18.576          0.000
     02/12/1997            0.0            0.0         18.554          0.000
     03/12/1997            0.0            0.0         18.532          0.000
     04/12/1997            0.0            0.0         18.510          0.000
     05/12/1997            0.0            0.0         18.488          0.000
     06/12/1997            0.0            0.0         18.467          0.000
     07/12/1997            0.0            0.0         18.446          0.000
     08/12/1997            0.0            0.0         18.425          0.000
     09/12/1997            0.0            0.0         18.404          0.000
     10/12/1997            0.0            0.0         18.383          0.000
     11/12/1997            0.0            0.0         18.362          0.000
     12/12/1997            0.0            0.0         18.342          0.000
     13/12/1997            0.0            0.0         18.321          0.000
     14/12/1997            0.0            0.0         18.301          0.000
     15/12/1997            0.0            0.0         18.281          0.000
     16/12/1997            0.0            0.0         18.261          0.000
     17/12/1997            0.0            0.0         18.241          0.000
     18/12/1997            0.0            0.0         18.221          0.000
     19/12/1997            0.0            0.0         18.201          0.000
     20/12/1997            0.0            0.0         18.182          0.000
     21/12/1997            0.0            0.0         18.162          0.000
     22/12/1997            0.0            0.0         18.143          0.000
     23/12/1997            0.0            0.0         18.124          0.000
     24/12/1997            0.0            0.0         18.105          0.000
     25/12/1997            0.0            0.0         18.086          0.000
     26/12/1997            0.0            0.0         18.067          0.000
     27/12/1997            0.0            0.0         18.048          0.000
     28/12/1997            0.0            0.0         18.030          0.000
     29/12/1997            0.0            0.0         18.011          0.000
     30/12/1997            0.0            0.0         17.993          0.000
     31/12/1997            0.0            0.0         17.974          0.000
     01/01/1998            0.0            0.0         17.956          0.000
     02/01/1998            0.0            0.0         17.938          0.000
     03/01/1998            0.0            0.0         17.920          0.000
     04/01/1998            0.0            0.0         17.902          0.000
     05/01/1998            0.0            0.0         17.884          0.000
     06/01/1998            0.0            0.0         17.867          0.000
     07/01/1998            0.0            0.0         17.849          0.000
     08/01/1998            0.0            0.0         17.832          0.000
     09/01/1998            0.0            0.0         17.814          0.000
     10/01/1998            0.0            0.0         17.797          0.000
     11/01/1998            0.0            0.0         17.780          0.000
     12/01/1998            0.0            0.0         17.762          0.000
     13/01/1998            0.0            0.0         17.745          0.000
     14/01/1998            0.0            0.0         17.728          0.000
     15/01/1998            0.0            0.0         17.711          0.000
     16/01/1998            0.0            0.0         17.695          0.000
     17/01/1998            0.0            0.0         17.678          0.000
     18/01/1998            0.0            0.0         17.661          0.000
     19/01/1998            0.0            0.0         17.645          0.000
     20/01/1998            0.0            0.0         17.628          0.000
     21/01/1998            0.0            0.0         17.612          0.000
     22/01/1998            0.0            0.0         17.595          0.000
     23/01/1998            0.0            0.0         17.579          0.000
     24/01/1998            0.0            0.0         17.563          0.000
     25/01/1998            0.0            0.0         17.547          0.000
     26/01/1998            0.0            0.0         17.531          0.000
     27/01/1998            0.0            0.0         17.515          0.000
     28/01/1998            0.0            0.0         17.499          0.000
     29/01/1998            0.0            0.0         17.483          0.000
     30/01/1998            0.0            0.0         17.467          0.000
     31/01/1998            0.0            0.0         17.451          0.000
     01/02/1998            0.0            0.0         17.436          0.000
     02/02/1998            0.0            0.0         17.420          0.000
     03/02/1998            0.0            0.0         17.405          0.000
     04/02/1998            0.0            0.0         17.389          0.000
     05/02/1998            0.0            0.0         17.374          0.000
     06/02/1998            0.0            0.0         17.359          0.000
     07/02/1998            0.0            0.0         17.343          0.000
     08/02/1998            0.0            0.0         17.328          0.000
     09/02/1998            0.0            0.0         17.313          0.000
