ApsimVersion = 7.5
Title = GHNY9701_10-97 DATE2 F-MIX
           Date        biomass          yield            esw            lai
     02/08/1997          134.5            0.0        102.794          0.179
     03/08/1997          148.5            0.0        100.121          0.195
     04/08/1997          157.6            0.0         99.152          0.206
     05/08/1997          169.0            0.0        134.474          0.219
     06/08/1997          175.7            0.0        124.342          0.226
     07/08/1997          186.3            1.0        115.064          0.239
     08/08/1997          205.6            2.3        106.982          0.263
     09/08/1997          217.6            3.7        102.607          0.277
     10/08/1997          236.8            5.3        100.487          0.300
     11/08/1997          256.5            7.2         99.093          0.323
     12/08/1997          272.1            9.1         98.220          0.340
     13/08/1997          289.5           11.3         97.451          0.359
     14/08/1997          307.3           13.8         96.646          0.377
     15/08/1997          316.5           16.0         97.198          0.385
     16/08/1997          339.3           19.0         95.050          0.409
     17/08/1997          355.9           21.9         94.389          0.425
     18/08/1997          379.8           25.5        133.980          0.450
     19/08/1997          408.7           29.8        121.162          0.479
     20/08/1997          436.2           34.2        110.926          0.506
     21/08/1997          474.7           39.9        118.918          0.545
     22/08/1997          496.2           44.5        111.759          0.563
     23/08/1997          505.3           48.1        107.338          0.568
     24/08/1997          532.1           53.6        102.026          0.591
     25/08/1997          570.6           60.7        109.017          0.627
     26/08/1997          597.5           66.9        104.983          0.649
     27/08/1997          629.3           74.0        108.333          0.675
     28/08/1997          646.6           79.7        105.756          0.686
     29/08/1997          693.6           89.3        112.359          0.726
     30/08/1997          735.2           98.8        107.325          0.759
     31/08/1997          778.8          109.0        101.922          0.793
     01/09/1997          814.9          118.6         98.895          0.819
     02/09/1997          851.0          128.7         97.584          0.843
     03/09/1997          873.3          136.9         96.850          0.855
     04/09/1997          898.7          146.0         98.597          0.868
     05/09/1997          944.7          158.7        114.121          0.898
     06/09/1997          978.1          169.8        109.910          0.916
     07/09/1997         1021.6          183.1        105.542          0.941
     08/09/1997         1082.6          200.1        123.398          0.978
     09/09/1997         1111.6          211.7        131.538          0.990
     10/09/1997         1152.8          226.0        124.897          1.009
     11/09/1997         1193.7          240.7        116.091          1.027
     12/09/1997         1252.7          259.6        107.585          1.057
     13/09/1997         1312.5          279.3        130.818          1.087
     14/09/1997         1356.5          296.3        120.310          1.105
     15/09/1997         1415.0          317.0        117.420          1.132
     16/09/1997         1470.1          337.5        109.205          1.157
     17/09/1997         1529.3          359.7        118.257          1.183
     18/09/1997         1552.4          373.8        128.145          1.186
     19/09/1997         1602.7          394.9        119.505          1.205
     20/09/1997         1648.6          415.4        111.789          1.221
     21/09/1997         1659.8          427.6        103.393          1.219
     22/09/1997         1667.2          438.8        119.855          1.218
     23/09/1997         1667.4          448.2        115.488          1.216
     24/09/1997         1676.5          460.0        112.822          1.214
     25/09/1997         1676.5          460.0        109.113          1.212
     26/09/1997         1676.5          460.0        106.122          0.000
     27/09/1997            0.0            0.0        134.396          0.000
     28/09/1997            0.0            0.0        120.797          0.000
     29/09/1997            0.0            0.0        112.510          0.000
     30/09/1997            0.0            0.0        106.443          0.000
     01/10/1997            0.0            0.0        103.306          0.000
     02/10/1997            0.0            0.0        115.108          0.000
     03/10/1997            0.0            0.0        110.326          0.000
     04/10/1997            0.0            0.0        105.788          0.000
     05/10/1997            0.0            0.0        134.291          0.000
     06/10/1997            0.0            0.0        131.036          0.000
     07/10/1997            0.0            0.0        119.527          0.000
     08/10/1997            0.0            0.0        113.005          0.000
     09/10/1997            0.0            0.0        106.916          0.000
     10/10/1997            0.0            0.0        103.112          0.000
     11/10/1997            0.0            0.0        101.382          0.000
     12/10/1997            0.0            0.0        100.352          0.000
     13/10/1997            0.0            0.0         99.687          0.000
     14/10/1997            0.0            0.0         99.209          0.000
     15/10/1997            0.0            0.0        110.100          0.000
     16/10/1997            0.0            0.0        105.326          0.000
     17/10/1997            0.0            0.0        102.609          0.000
     18/10/1997            0.0            0.0        117.836          0.000
     19/10/1997            0.0            0.0        112.455          0.000
     20/10/1997            0.0            0.0        108.253          0.000
     21/10/1997            0.0            0.0        104.182          0.000
     22/10/1997            0.0            0.0        101.673          0.000
     23/10/1997            0.0            0.0        100.681          0.000
     24/10/1997            0.0            0.0        105.629          0.000
     25/10/1997            0.0            0.0        101.677          0.000
     26/10/1997            0.0            0.0        103.946          0.000
     27/10/1997            0.0            0.0        101.103          0.000
     28/10/1997            0.0            0.0        100.061          0.000
     29/10/1997            0.0            0.0         99.742          0.000
     30/10/1997            0.0            0.0         99.427          0.000
     31/10/1997            0.0            0.0         99.113          0.000
     01/11/1997            0.0            0.0         98.798          0.000
     02/11/1997            0.0            0.0         98.494          0.000
     03/11/1997            0.0            0.0         98.200          0.000
     04/11/1997            0.0            0.0         97.916          0.000
     05/11/1997            0.0            0.0         97.641          0.000
     06/11/1997            0.0            0.0         97.372          0.000
     07/11/1997            0.0            0.0         97.111          0.000
     08/11/1997            0.0            0.0         96.856          0.000
     09/11/1997            0.0            0.0         96.608          0.000
     10/11/1997            0.0            0.0         96.364          0.000
     11/11/1997            0.0            0.0         96.126          0.000
     12/11/1997            0.0            0.0         95.893          0.000
     13/11/1997            0.0            0.0         95.664          0.000
     14/11/1997            0.0            0.0         95.440          0.000
     15/11/1997            0.0            0.0         95.220          0.000
     16/11/1997            0.0            0.0         95.004          0.000
     17/11/1997            0.0            0.0         94.791          0.000
     18/11/1997            0.0            0.0         94.583          0.000
     19/11/1997            0.0            0.0         94.377          0.000
     20/11/1997            0.0            0.0         94.175          0.000
     21/11/1997            0.0            0.0         93.975          0.000
     22/11/1997            0.0            0.0         93.779          0.000
     23/11/1997            0.0            0.0         93.585          0.000
     24/11/1997            0.0            0.0         93.395          0.000
     25/11/1997            0.0            0.0         93.206          0.000
     26/11/1997            0.0            0.0         93.021          0.000
     27/11/1997            0.0            0.0         92.837          0.000
     28/11/1997            0.0            0.0         92.656          0.000
     29/11/1997            0.0            0.0         92.477          0.000
     30/11/1997            0.0            0.0         92.301          0.000
     01/12/1997            0.0            0.0         92.126          0.000
     02/12/1997            0.0            0.0         91.954          0.000
     03/12/1997            0.0            0.0         91.783          0.000
     04/12/1997            0.0            0.0         91.615          0.000
     05/12/1997            0.0            0.0         91.448          0.000
     06/12/1997            0.0            0.0         91.283          0.000
     07/12/1997            0.0            0.0         91.120          0.000
     08/12/1997            0.0            0.0         90.958          0.000
     09/12/1997            0.0            0.0         90.798          0.000
     10/12/1997            0.0            0.0         90.640          0.000
     11/12/1997            0.0            0.0         90.483          0.000
     12/12/1997            0.0            0.0         90.328          0.000
     13/12/1997            0.0            0.0         90.174          0.000
     14/12/1997            0.0            0.0         90.022          0.000
     15/12/1997            0.0            0.0         89.871          0.000
     16/12/1997            0.0            0.0         89.721          0.000
     17/12/1997            0.0            0.0         89.573          0.000
     18/12/1997            0.0            0.0         89.426          0.000
     19/12/1997            0.0            0.0         89.280          0.000
     20/12/1997            0.0            0.0         89.136          0.000
     21/12/1997            0.0            0.0         88.992          0.000
     22/12/1997            0.0            0.0         88.850          0.000
     23/12/1997            0.0            0.0         88.710          0.000
     24/12/1997            0.0            0.0         88.570          0.000
     25/12/1997            0.0            0.0         88.431          0.000
     26/12/1997            0.0            0.0         88.294          0.000
     27/12/1997            0.0            0.0         88.157          0.000
     28/12/1997            0.0            0.0         88.022          0.000
     29/12/1997            0.0            0.0         87.887          0.000
     30/12/1997            0.0            0.0         87.754          0.000
     31/12/1997            0.0            0.0         87.622          0.000
     01/01/1998            0.0            0.0         87.490          0.000
     02/01/1998            0.0            0.0         87.360          0.000
     03/01/1998            0.0            0.0         87.230          0.000
     04/01/1998            0.0            0.0         87.101          0.000
     05/01/1998            0.0            0.0         86.974          0.000
     06/01/1998            0.0            0.0         86.847          0.000
     07/01/1998            0.0            0.0         86.721          0.000
     08/01/1998            0.0            0.0         86.596          0.000
     09/01/1998            0.0            0.0         86.472          0.000
     10/01/1998            0.0            0.0         86.348          0.000
     11/01/1998            0.0            0.0         86.225          0.000
     12/01/1998            0.0            0.0         86.104          0.000
