ApsimVersion = 7.5
Title = ITHY8001_1-0 N check plot
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)        (m2/m2)
     20/10/1980            0.0            0.0        134.425          0.000
     21/10/1980            0.0            0.0        134.269          0.000
     22/10/1980            0.0            0.0        134.118          0.000
     23/10/1980            0.0            0.0        133.973          0.000
     24/10/1980            0.0            0.0        133.830          0.000
     25/10/1980            0.0            0.0        133.691          0.000
     26/10/1980            0.0            0.0        133.554          0.000
     27/10/1980            0.0            0.0        133.419          0.000
     28/10/1980            0.0            0.0        133.284          0.000
     29/10/1980            0.0            0.0        133.151          0.000
     30/10/1980            0.0            0.0        133.019          0.000
     31/10/1980            0.0            0.0        132.887          0.000
     01/11/1980            0.0            0.0        132.756          0.000
     02/11/1980            0.0            0.0        132.624          0.000
     03/11/1980            0.0            0.0        132.494          0.000
     04/11/1980            0.0            0.0        132.363          0.000
     05/11/1980            0.0            0.0        132.233          0.000
     06/11/1980            0.0            0.0        132.103          0.000
     07/11/1980            0.0            0.0        131.973          0.000
     08/11/1980            0.0            0.0        131.843          0.000
     09/11/1980            0.0            0.0        131.715          0.000
     10/11/1980            0.0            0.0        131.588          0.000
     11/11/1980            0.0            0.0        131.463          0.000
     12/11/1980            0.0            0.0        131.338          0.000
     13/11/1980            0.0            0.0        131.215          0.000
     14/11/1980            0.0            0.0        131.093          0.000
     15/11/1980            0.0            0.0        130.972          0.000
     16/11/1980            0.0            0.0        130.852          0.000
     17/11/1980            0.0            0.0        130.732          0.000
     18/11/1980            0.0            0.0        130.614          0.000
     19/11/1980            0.0            0.0        130.497          0.000
     20/11/1980            0.0            0.0        130.381          0.000
     21/11/1980            0.0            0.0        130.266          0.000
     22/11/1980            0.0            0.0        130.152          0.000
     23/11/1980            0.0            0.0        130.038          0.000
     24/11/1980            0.0            0.0        129.926          0.000
     25/11/1980            0.0            0.0        129.814          0.000
     26/11/1980            0.0            0.0        129.703          0.000
     27/11/1980            0.0            0.0        129.593          0.000
     28/11/1980            0.0            0.0        129.484          0.000
     29/11/1980            0.0            0.0        129.376          0.000
     30/11/1980            0.0            0.0        129.268          0.000
     01/12/1980            0.0            0.0        129.161          0.000
     02/12/1980            0.0            0.0        129.055          0.000
     03/12/1980            0.0            0.0        128.950          0.000
     04/12/1980            0.0            0.0        128.845          0.000
     05/12/1980            0.0            0.0        128.741          0.000
     06/12/1980            0.0            0.0        128.637          0.000
     07/12/1980            0.0            0.0        128.535          0.000
     08/12/1980            0.0            0.0        128.433          0.000
     09/12/1980            0.0            0.0        128.331          0.000
     10/12/1980            0.0            0.0        128.231          0.000
     11/12/1980            0.0            0.0        128.131          0.000
     12/12/1980            0.0            0.0        128.031          0.000
     13/12/1980            0.0            0.0        127.932          0.000
     14/12/1980            0.0            0.0        127.834          0.000
     15/12/1980            0.0            0.0        127.737          0.000
     16/12/1980            0.0            0.0        127.639          0.000
     17/12/1980            0.0            0.0        127.543          0.000
     18/12/1980            0.0            0.0        127.447          0.000
     19/12/1980            0.0            0.0        127.352          0.000
     20/12/1980            0.0            0.0        127.257          0.000
     21/12/1980            0.0            0.0        127.162          0.000
     22/12/1980            0.0            0.0        127.069          0.000
     23/12/1980            0.0            0.0        126.975          0.000
     24/12/1980            0.0            0.0        126.883          0.000
     25/12/1980            0.0            0.0        126.790          0.000
     26/12/1980            0.0            0.0        126.699          0.000
     27/12/1980            0.0            0.0        126.607          0.000
     28/12/1980            0.0            0.0        126.517          0.000
     29/12/1980            0.0            0.0        126.426          0.000
     30/12/1980            0.0            0.0        126.336          0.000
     31/12/1980            0.0            0.0        126.247          0.000
     01/01/1981            0.0            0.0        126.158          0.000
     02/01/1981            0.0            0.0        126.070          0.000
     03/01/1981            0.0            0.0        125.982          0.000
