ApsimVersion = 7.5
Title = GHWA0401_8-N120 P60
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     10/10/2003            0.0            0.0         36.389          0.000
     11/10/2003            0.0            0.0         35.765          0.000
     12/10/2003            0.0            0.0         40.496          0.000
     13/10/2003            0.0            0.0         37.913          0.000
     14/10/2003            0.0            0.0         43.310          0.000
     15/10/2003            0.0            0.0         79.155          0.000
     16/10/2003            0.0            0.0         73.693          0.000
     17/10/2003            0.0            0.0         69.400          0.000
     18/10/2003            0.0            0.0         59.323          0.000
     19/10/2003            0.0            0.0         52.869          0.000
     20/10/2003            0.0            0.0         48.678          0.000
     21/10/2003            0.0            0.0         45.099          0.000
     22/10/2003            0.0            0.0         43.354          0.000
     23/10/2003            0.0            0.0         44.602          0.000
     24/10/2003            0.0            0.0         41.832          0.000
     25/10/2003            0.0            0.0         40.600          0.000
     26/10/2003            0.0            0.0         39.893          0.000
     27/10/2003            0.0            0.0         39.483          0.000
     28/10/2003            0.0            0.0         39.239          0.000
     29/10/2003            0.0            0.0         39.080          0.000
     30/10/2003            0.0            0.0         38.990          0.000
     31/10/2003            0.0            0.0         38.893          0.000
     01/11/2003            0.0            0.0         38.805          0.000
     02/11/2003            0.0            0.0         38.722          0.000
     03/11/2003            0.0            0.0         38.641          0.000
     04/11/2003            0.0            0.0         38.562          0.000
     05/11/2003            0.0            0.0         38.483          0.000
     06/11/2003            0.0            0.0         47.356          0.000
     07/11/2003            0.0            0.0         51.970          0.000
     08/11/2003            0.0            0.0         48.792          0.000
     09/11/2003            0.0            0.0         44.978          0.000
     10/11/2003            0.0            0.0         43.165          0.000
     11/11/2003            0.0            0.0         41.461          0.000
     12/11/2003            0.0            0.0         40.298          0.000
     13/11/2003            0.0            0.0         39.665          0.000
     14/11/2003            0.0            0.0         39.314          0.000
     15/11/2003            0.0            0.0         39.104          0.000
     16/11/2003            0.0            0.0         38.964          0.000
     17/11/2003            0.0            0.0         38.857          0.000
     18/11/2003            0.0            0.0         38.765          0.000
     19/11/2003            0.0            0.0         38.680          0.000
     20/11/2003            0.0            0.0         38.599          0.000
     21/11/2003            0.0            0.0         38.520          0.000
     22/11/2003            0.0            0.0         38.441          0.000
     23/11/2003            0.0            0.0         38.363          0.000
     24/11/2003            0.0            0.0         38.286          0.000
     25/11/2003            0.0            0.0         38.210          0.000
     26/11/2003            0.0            0.0         38.134          0.000
     27/11/2003            0.0            0.0         38.058          0.000
     28/11/2003            0.0            0.0         37.983          0.000
     29/11/2003            0.0            0.0         37.908          0.000
     30/11/2003            0.0            0.0         37.834          0.000
     01/12/2003            0.0            0.0         37.760          0.000
     02/12/2003            0.0            0.0         37.686          0.000
     03/12/2003            0.0            0.0         37.613          0.000
     04/12/2003            0.0            0.0         37.540          0.000
     05/12/2003            0.0            0.0         37.468          0.000
     06/12/2003            0.0            0.0         37.396          0.000
     07/12/2003            0.0            0.0         37.325          0.000
     08/12/2003            0.0            0.0         37.254          0.000
     09/12/2003            0.0            0.0         37.183          0.000
     10/12/2003            0.0            0.0         37.112          0.000
     11/12/2003            0.0            0.0         37.042          0.000
     12/12/2003            0.0            0.0         36.973          0.000
     13/12/2003            0.0            0.0         36.904          0.000
     14/12/2003            0.0            0.0         36.835          0.000
     15/12/2003            0.0            0.0         36.766          0.000
     16/12/2003            0.0            0.0         36.698          0.000
     17/12/2003            0.0            0.0         36.630          0.000
     18/12/2003            0.0            0.0         36.563          0.000
     19/12/2003            0.0            0.0         36.495          0.000
     20/12/2003            0.0            0.0         36.429          0.000
     21/12/2003            0.0            0.0         36.362          0.000
     22/12/2003            0.0            0.0         36.296          0.000
     23/12/2003            0.0            0.0         36.230          0.000
     24/12/2003            0.0            0.0         36.164          0.000
     25/12/2003            0.0            0.0         36.099          0.000
     26/12/2003            0.0            0.0         36.034          0.000
     27/12/2003            0.0            0.0         35.970          0.000
     28/12/2003            0.0            0.0         35.905          0.000
     29/12/2003            0.0            0.0         35.841          0.000
     30/12/2003            0.0            0.0         35.778          0.000
     31/12/2003            0.0            0.0         35.714          0.000
     01/01/2004            0.0            0.0         35.651          0.000
     02/01/2004            0.0            0.0         35.588          0.000
     03/01/2004            0.0            0.0         35.526          0.000
     04/01/2004            0.0            0.0         35.464          0.000
     05/01/2004            0.0            0.0         35.402          0.000
     06/01/2004            0.0            0.0         35.340          0.000
     07/01/2004            0.0            0.0         35.278          0.000
     08/01/2004            0.0            0.0         35.217          0.000
     09/01/2004            0.0            0.0         35.156          0.000
     10/01/2004            0.0            0.0         35.096          0.000
     11/01/2004            0.0            0.0         35.035          0.000
     12/01/2004            0.0            0.0         34.975          0.000
     13/01/2004            0.0            0.0         34.915          0.000
     14/01/2004            0.0            0.0         34.856          0.000
     15/01/2004            0.0            0.0         34.796          0.000
     16/01/2004            0.0            0.0         34.737          0.000
     17/01/2004            0.0            0.0         34.678          0.000
     18/01/2004            0.0            0.0         34.620          0.000
     19/01/2004            0.0            0.0         34.561          0.000
     20/01/2004            0.0            0.0         55.022          0.000
     21/01/2004            0.0            0.0         50.866          0.000
     22/01/2004            0.0            0.0         48.299          0.000
     23/01/2004            0.0            0.0         43.912          0.000
     24/01/2004            0.0            0.0         42.122          0.000
     25/01/2004            0.0            0.0         40.781          0.000
     26/01/2004            0.0            0.0         39.984          0.000
     27/01/2004            0.0            0.0         39.517          0.000
     28/01/2004            0.0            0.0         39.241          0.000
     29/01/2004            0.0            0.0         39.065          0.000
     30/01/2004            0.0            0.0         38.940          0.000
     31/01/2004            0.0            0.0         38.840          0.000
     01/02/2004            0.0            0.0         38.751          0.000
     02/02/2004            0.0            0.0         38.667          0.000
     03/02/2004            0.0            0.0         38.587          0.000
     04/02/2004            0.0            0.0         38.508          0.000
     05/02/2004            0.0            0.0         38.429          0.000
     06/02/2004            0.0            0.0         38.352          0.000
     07/02/2004            0.0            0.0         38.275          0.000
     08/02/2004            0.0            0.0         38.198          0.000
     09/02/2004            0.0            0.0         38.122          0.000
     10/02/2004            0.0            0.0         38.047          0.000
     11/02/2004            0.0            0.0         37.972          0.000
     12/02/2004            0.0            0.0         37.897          0.000
     13/02/2004            0.0            0.0         37.823          0.000
     14/02/2004            0.0            0.0         37.749          0.000
     15/02/2004            0.0            0.0         37.675          0.000
     16/02/2004            0.0            0.0         37.602          0.000
     17/02/2004            0.0            0.0         37.530          0.000
     18/02/2004            0.0            0.0         37.457          0.000
     19/02/2004            0.0            0.0         37.386          0.000
     20/02/2004            0.0            0.0         37.314          0.000
     21/02/2004            0.0            0.0         37.243          0.000
     22/02/2004            0.0            0.0         37.172          0.000
     23/02/2004            0.0            0.0         37.102          0.000
     24/02/2004            0.0            0.0         37.032          0.000
     25/02/2004            0.0            0.0         36.963          0.000
     26/02/2004            0.0            0.0         36.893          0.000
     27/02/2004            0.0            0.0         36.824          0.000
     28/02/2004            0.0            0.0         42.483          0.000
     29/02/2004            0.0            0.0         40.441          0.000
     01/03/2004            0.0            0.0         40.825          0.000
     02/03/2004            0.0            0.0         40.277          0.000
     03/03/2004            0.0            0.0         39.826          0.000
     04/03/2004            0.0            0.0         39.496          0.000
     05/03/2004            0.0            0.0         39.268          0.000
     06/03/2004            0.0            0.0         39.109          0.000
     07/03/2004            0.0            0.0         38.990          0.000
     08/03/2004            0.0            0.0         38.891          0.000
     09/03/2004            0.0            0.0         38.802          0.000
     10/03/2004            0.0            0.0         38.719          0.000
     11/03/2004            0.0            0.0         38.638          0.000
     12/03/2004            0.0            0.0         38.558          0.000
     13/03/2004            0.0            0.0         38.480          0.000
     14/03/2004            0.0            0.0         38.402          0.000
     15/03/2004            0.0            0.0         38.324          0.000
     16/03/2004            0.0            0.0         38.247          0.000
     17/03/2004            0.0            0.0         38.171          0.000
     18/03/2004            0.0            0.0         38.095          0.000
     19/03/2004            0.0            0.0         38.020          0.000
     20/03/2004            0.0            0.0         37.945          0.000
     21/03/2004            0.0            0.0         37.870          0.000
     22/03/2004            0.0            0.0         37.796          0.000
     23/03/2004            0.0            0.0         37.722          0.000
     24/03/2004            0.0            0.0         37.649          0.000
     25/03/2004            0.0            0.0         37.576          0.000
     26/03/2004            0.0            0.0         37.503          0.000
     27/03/2004            0.0            0.0         37.431          0.000
     28/03/2004            0.0            0.0         37.360          0.000
     29/03/2004            0.0            0.0         38.866          0.000
     30/03/2004            0.0            0.0         40.284          0.000
     31/03/2004            0.0            0.0         39.975          0.000
     01/04/2004            0.0            0.0         39.686          0.000
     02/04/2004            0.0            0.0         39.441          0.000
     03/04/2004            0.0            0.0         39.257          0.000
     04/04/2004            0.0            0.0         39.119          0.000
     05/04/2004            0.0            0.0         39.010          0.000
     06/04/2004            0.0            0.0         38.915          0.000
     07/04/2004            0.0            0.0         38.828          0.000
     08/04/2004            0.0            0.0         41.619          0.000
     09/04/2004            0.0            0.0         39.517          0.000
     10/04/2004            0.0            0.0         43.442          0.000
     11/04/2004            0.0            0.0         41.349          0.000
     12/04/2004            0.0            0.0         40.596          0.000
     13/04/2004            0.0            0.0         40.006          0.000
     14/04/2004            0.0            0.0         55.447          0.000
     15/04/2004            0.0            0.0         50.923          0.000
     16/04/2004            0.0            0.0         47.264          0.000
     17/04/2004            0.0            0.0         44.334          0.000
     18/04/2004            0.0            0.0         42.649          0.000
     19/04/2004            0.0            0.0         40.954          0.000
     20/04/2004            0.0            0.0         42.331          0.000
     21/04/2004            0.0            0.0         41.107          0.000
     22/04/2004            0.0            0.0         43.514          0.000
     23/04/2004            0.0            0.0         41.593          0.000
     24/04/2004            0.0            0.0         40.694          0.000
     25/04/2004            0.0            0.0         40.040          0.000
     26/04/2004            0.0            0.0         39.599          0.000
     27/04/2004            0.0            0.0         39.313          0.000
     28/04/2004            0.0            0.0         39.127          0.000
     29/04/2004            0.0            0.0         52.407          0.000
     30/04/2004            0.0            0.0         47.960          0.000
     01/05/2004            0.0            0.0         44.027          0.000
     02/05/2004            0.0            0.0         42.329          0.000
     03/05/2004            0.0            0.0         40.992          0.000
     04/05/2004            0.0            0.0         40.148          0.000
     05/05/2004            0.0            0.0         39.631          0.000
     06/05/2004            0.0            0.0         39.320          0.000
     07/05/2004            0.0            0.0         39.125          0.000
     08/05/2004            0.0            0.0         38.990          0.000
     09/05/2004            0.0            0.0         38.884          0.000
     10/05/2004            0.0            0.0         38.793          0.000
     11/05/2004            0.0            0.0         40.022          0.000
     12/05/2004            0.0            0.0         39.766          0.000
     13/05/2004            0.0            0.0         39.521          0.000
     14/05/2004            0.0            0.0         41.848          0.000
     15/05/2004            0.0            0.0         41.105          0.000
     16/05/2004            0.0            0.0         40.368          0.000
     17/05/2004            0.0            0.0         39.862          0.000
     18/05/2004            0.0            0.0         39.505          0.000
     19/05/2004            0.0            0.0         59.482          0.000
     20/05/2004            0.0            0.0         53.935          0.000
     21/05/2004            0.0            0.0         48.417          0.000
     22/05/2004            0.0            0.0         45.172          0.000
     23/05/2004            0.0            0.0         46.716          0.000
     24/05/2004            0.0            0.0         43.637          0.000
     25/05/2004            0.0            0.0         41.933          0.000
     26/05/2004            0.0            0.0         64.336          0.000
     27/05/2004            0.0            0.0         56.450          0.000
     28/05/2004            0.0            0.0         53.366          0.000
     29/05/2004            0.0            0.0         53.068          0.000
     30/05/2004            0.0            0.0         46.767          0.000
     31/05/2004            0.0            0.0         44.475          0.000
     01/06/2004            0.0            0.0         42.770          0.000
     02/06/2004            0.0            0.0         47.760          0.000
     03/06/2004            0.0            0.0         42.836          0.000
     04/06/2004            0.0            0.0         41.312          0.000
     05/06/2004            0.0            0.0         40.355          0.000
     06/06/2004            0.0            0.0         39.764          0.000
     07/06/2004            0.0            0.0         39.404          0.000
     08/06/2004            0.0            0.0         39.181          0.000
     09/06/2004            0.0            0.0         39.031          0.000
     10/06/2004            0.0            0.0         38.919          0.000
     11/06/2004            0.0            0.0         39.697          0.000
     12/06/2004            0.0            0.0         41.386          0.000
     13/06/2004            0.0            0.0         39.806          0.000
     14/06/2004            0.0            0.0         70.379          0.000
     15/06/2004            0.0            0.0         64.172          0.000
     16/06/2004            0.0            0.0         56.260          0.000
     17/06/2004            0.0            0.0         54.215          0.000
     18/06/2004            0.0            0.0         47.931          0.000
     19/06/2004            0.0            0.0         44.795          0.000
     20/06/2004            0.0            0.0         44.826          0.000
     21/06/2004            0.0            0.0         43.120          0.000
     22/06/2004            0.0            0.0         41.416          0.000
     23/06/2004            0.0            0.0         40.277          0.000
     24/06/2004            0.0            0.0         39.660          0.000
     25/06/2004            0.0            0.0         39.315          0.000
     26/06/2004            0.0            0.0         42.791          0.000
     27/06/2004            0.0            0.0         46.741          0.000
     28/06/2004            1.0            0.0         43.475          0.002
     29/06/2004            1.0            0.0         42.007          0.002
     30/06/2004            1.2            0.0         64.346          0.003
     01/07/2004            1.6            0.0         56.335          0.003
     02/07/2004            2.0            0.0         49.799          0.004
     03/07/2004            2.2            0.0         64.567          0.005
     04/07/2004            2.8            0.0         56.937          0.006
     05/07/2004            3.6            0.0         72.027          0.008
     06/07/2004            4.8            0.0         67.890          0.011
     07/07/2004            6.1            0.0         59.346          0.014
     08/07/2004            7.5            0.0         55.064          0.017
     09/07/2004            9.8            0.0         57.299          0.022
     10/07/2004           11.9            0.0         60.884          0.027
     11/07/2004           14.5            0.0         55.361          0.033
     12/07/2004           18.1            0.0         49.545          0.040
     13/07/2004           24.6            0.0         64.232          0.049
     14/07/2004           28.6            0.0         58.377          0.058
     15/07/2004           36.4            0.0         51.805          0.069
     16/07/2004           45.1            0.0         46.233          0.083
     17/07/2004           51.3            0.0         57.577          0.097
     18/07/2004           62.3            0.0         50.298          0.115
     19/07/2004           79.9            0.0         45.355          0.138
     20/07/2004           93.4            0.0         43.496          0.162
     21/07/2004          105.0            0.0         54.684          0.189
     22/07/2004          130.0            0.0         47.809          0.220
     23/07/2004          163.5            0.0         44.396          0.255
     24/07/2004          181.6            0.0         42.492          0.299
     25/07/2004          219.9            0.0         40.223          0.381
     26/07/2004          264.0            0.0         38.679          0.474
     27/07/2004          307.7            0.0         45.250          0.560
     28/07/2004          362.5            0.0         43.469          0.659
     29/07/2004          437.3            0.0         39.796          0.785
     30/07/2004          505.4            0.0         38.800          0.891
     31/07/2004          588.4            0.0         40.276          1.010
     01/08/2004          694.8            0.0         36.441          1.083
     02/08/2004          807.7            0.0         46.387          1.225
     03/08/2004          960.8            0.0         44.894          1.374
     04/08/2004         1050.1            0.0         67.775          1.467
     05/08/2004         1191.6            0.0         66.323          1.603
     06/08/2004         1310.8            0.0         59.816          1.708
     07/08/2004         1483.2            0.0         52.063          1.825
     08/08/2004         1590.7            0.0         72.517          1.909
     09/08/2004         1674.2            0.0         60.769          1.907
     10/08/2004         1776.5            0.0         54.688          1.980
     11/08/2004         1871.8            0.0         56.951          2.043
     12/08/2004         2040.2            0.0         49.457          2.142
     13/08/2004         2274.7            0.0         76.336          2.217
     14/08/2004         2396.9            0.0         65.237          2.268
     15/08/2004         2636.4            0.0         74.432          2.260
     16/08/2004         2839.6            0.0         61.803          2.253
     17/08/2004         2979.3            0.0         55.163          2.245
     18/08/2004         3149.2            0.0         47.314          2.238
     19/08/2004         3276.3            0.0         45.658          2.186
     20/08/2004         3412.5            0.0         41.892          2.186
     21/08/2004         3520.7            0.0         38.638          2.186
     22/08/2004         3637.9            0.0         83.261          2.186
     23/08/2004         3751.0            0.0         72.800          2.178
     24/08/2004         3940.0            0.0         60.837          2.167
     25/08/2004         4132.4            0.0         63.091          2.151
     26/08/2004         4287.5            0.0         58.266          2.141
     27/08/2004         4447.7          116.2         50.098          2.128
     28/08/2004         4549.1          232.5         47.732          2.113
     29/08/2004         4680.7          332.6         46.043          2.089
     30/08/2004         4806.5          427.1         40.273          2.054
     31/08/2004         4919.7          542.7         62.755          2.054
     01/09/2004         5040.1          658.6         56.240          2.050
     02/09/2004         5116.9          774.8         73.988          2.037
     03/09/2004         5289.6          888.8         71.405          2.022
     04/09/2004         5413.3         1003.9         62.027          2.008
     05/09/2004         5558.7         1111.4         53.067          1.990
     06/09/2004         5662.7         1227.7         51.268          1.968
     07/09/2004         5756.4         1342.2         50.065          1.948
     08/09/2004         5884.8         1458.1         44.661          1.926
     09/09/2004         5973.1         1573.9         40.472          1.904
     10/09/2004         6059.4         1688.9         37.342          1.882
     11/09/2004         6132.1         1805.1         53.903          1.860
     12/09/2004         6209.3         1921.1         55.321          1.840
