ApsimVersion = 7.5
Title = GHWA0401_3-N0 P90
           Date        biomass          yield            esw            lai
     27/01/2004            0.0            0.0         39.391          0.000
     28/01/2004            0.0            0.0         39.170          0.000
     29/01/2004            0.0            0.0         39.021          0.000
     30/01/2004            0.0            0.0         38.909          0.000
     31/01/2004            0.0            0.0         38.814          0.000
     01/02/2004            0.0            0.0         38.727          0.000
     02/02/2004            0.0            0.0         38.645          0.000
     03/02/2004            0.0            0.0         38.565          0.000
     04/02/2004            0.0            0.0         38.486          0.000
     05/02/2004            0.0            0.0         38.408          0.000
     06/02/2004            0.0            0.0         38.331          0.000
     07/02/2004            0.0            0.0         38.254          0.000
     08/02/2004            0.0            0.0         38.178          0.000
     09/02/2004            0.0            0.0         38.102          0.000
     10/02/2004            0.0            0.0         38.026          0.000
     11/02/2004            0.0            0.0         37.951          0.000
     12/02/2004            0.0            0.0         37.877          0.000
     13/02/2004            0.0            0.0         37.802          0.000
     14/02/2004            0.0            0.0         37.729          0.000
     15/02/2004            0.0            0.0         37.655          0.000
     16/02/2004            0.0            0.0         37.582          0.000
     17/02/2004            0.0            0.0         37.510          0.000
     18/02/2004            0.0            0.0         37.438          0.000
     19/02/2004            0.0            0.0         37.366          0.000
     20/02/2004            0.0            0.0         37.295          0.000
     21/02/2004            0.0            0.0         37.224          0.000
     22/02/2004            0.0            0.0         37.153          0.000
     23/02/2004            0.0            0.0         37.083          0.000
     24/02/2004            0.0            0.0         37.013          0.000
     25/02/2004            0.0            0.0         36.944          0.000
     26/02/2004            0.0            0.0         36.875          0.000
     27/02/2004            0.0            0.0         36.806          0.000
     28/02/2004            0.0            0.0         40.796          0.000
     29/02/2004            0.0            0.0         40.411          0.000
     01/03/2004            0.0            0.0         40.804          0.000
     02/03/2004            0.0            0.0         40.261          0.000
     03/03/2004            0.0            0.0         39.814          0.000
     04/03/2004            0.0            0.0         39.488          0.000
     05/03/2004            0.0            0.0         39.262          0.000
     06/03/2004            0.0            0.0         39.105          0.000
     07/03/2004            0.0            0.0         38.986          0.000
     08/03/2004            0.0            0.0         38.887          0.000
     09/03/2004            0.0            0.0         38.799          0.000
     10/03/2004            0.0            0.0         38.715          0.000
     11/03/2004            0.0            0.0         38.635          0.000
     12/03/2004            0.0            0.0         38.555          0.000
     13/03/2004            0.0            0.0         38.477          0.000
     14/03/2004            0.0            0.0         38.399          0.000
     15/03/2004            0.0            0.0         38.321          0.000
     16/03/2004            0.0            0.0         38.244          0.000
     17/03/2004            0.0            0.0         38.168          0.000
     18/03/2004            0.0            0.0         38.092          0.000
     19/03/2004            0.0            0.0         38.017          0.000
     20/03/2004            0.0            0.0         37.942          0.000
     21/03/2004            0.0            0.0         37.867          0.000
     22/03/2004            0.0            0.0         37.793          0.000
     23/03/2004            0.0            0.0         37.719          0.000
     24/03/2004            0.0            0.0         37.646          0.000
     25/03/2004            0.0            0.0         37.573          0.000
     26/03/2004            0.0            0.0         37.501          0.000
     27/03/2004            0.0            0.0         37.428          0.000
     28/03/2004            0.0            0.0         37.357          0.000
     29/03/2004            0.0            0.0         38.621          0.000
     30/03/2004            0.0            0.0         39.280          0.000
     31/03/2004            0.0            0.0         39.196          0.000
     01/04/2004            0.0            0.0         39.112          0.000
     02/04/2004            0.0            0.0         39.030          0.000
     03/04/2004            0.0            0.0         38.947          0.000
     04/04/2004            0.0            0.0         38.866          0.000
     05/04/2004            0.0            0.0         38.785          0.000
     06/04/2004            0.0            0.0         38.704          0.000
     07/04/2004            0.0            0.0         38.624          0.000
     08/04/2004            0.0            0.0         40.654          0.000
     09/04/2004            0.0            0.0         39.378          0.000
     10/04/2004            0.0            0.0         41.281          0.000
     11/04/2004            0.0            0.0         40.705          0.000
     12/04/2004            0.0            0.0         40.156          0.000
     13/04/2004            0.0            0.0         39.727          0.000
     14/04/2004            0.0            0.0         53.816          0.000
     15/04/2004            0.0            0.0         49.199          0.000
     16/04/2004            0.0            0.0         46.142          0.000
     17/04/2004            0.0            0.0         43.415          0.000
     18/04/2004            0.0            0.0         41.700          0.000
     19/04/2004            0.0            0.0         40.503          0.000
     20/04/2004            0.0            0.0         42.023          0.000
     21/04/2004            0.0            0.0         41.115          0.000
     22/04/2004            0.0            0.0         42.585          0.000
     23/04/2004            0.0            0.0         41.525          0.000
     24/04/2004            0.0            0.0         40.647          0.000
     25/04/2004            0.0            0.0         40.008          0.000
     26/04/2004            0.0            0.0         39.579          0.000
     27/04/2004            0.0            0.0         39.301          0.000
     28/04/2004            0.0            0.0         39.118          0.000
     29/04/2004            0.0            0.0         51.100          0.000
     30/04/2004            0.0            0.0         46.548          0.000
     01/05/2004            0.0            0.0         43.278          0.000
     02/05/2004            0.0            0.0         41.775          0.000
     03/05/2004            0.0            0.0         40.689          0.000
     04/05/2004            0.0            0.0         39.977          0.000
     05/05/2004            0.0            0.0         39.533          0.000
     06/05/2004            0.0            0.0         39.261          0.000
     07/05/2004            0.0            0.0         39.085          0.000
     08/05/2004            0.0            0.0         38.958          0.000
     09/05/2004            0.0            0.0         38.857          0.000
     10/05/2004            0.0            0.0         38.767          0.000
     11/05/2004            0.0            0.0         39.979          0.000
     12/05/2004            0.0            0.0         39.731          0.000
     13/05/2004            0.0            0.0         39.496          0.000
     14/05/2004            0.0            0.0         41.634          0.000
     15/05/2004            0.0            0.0         40.954          0.000
     16/05/2004            0.0            0.0         40.319          0.000
     17/05/2004            0.0            0.0         39.827          0.000
     18/05/2004            0.0            0.0         39.481          0.000
     19/05/2004            0.0            0.0         58.220          0.000
     20/05/2004            0.0            0.0         52.546          0.000
     21/05/2004            0.0            0.0         47.878          0.000
     22/05/2004            0.0            0.0         44.929          0.000
     23/05/2004            0.0            0.0         45.658          0.000
     24/05/2004            0.0            0.0         43.523          0.000
     25/05/2004            0.0            0.0         41.819          0.000
     26/05/2004            0.0            0.0         63.662          0.000
     27/05/2004            0.0            0.0         55.414          0.000
     28/05/2004            0.0            0.0         51.541          0.000
     29/05/2004            0.0            0.0         50.154          0.000
     30/05/2004            0.0            0.0         45.819          0.000
     31/05/2004            0.0            0.0         43.962          0.000
     01/06/2004            0.0            0.0         42.258          0.000
     02/06/2004            0.0            0.0         46.656          0.000
     03/06/2004            0.0            0.0         42.299          0.000
     04/06/2004            0.0            0.0         41.066          0.000
     05/06/2004            0.0            0.0         40.240          0.000
     06/06/2004            0.0            0.0         39.709          0.000
     07/06/2004            0.0            0.0         39.377          0.000
     08/06/2004            0.0            0.0         39.166          0.000
     09/06/2004            0.0            0.0         39.022          0.000
     10/06/2004            0.0            0.0         38.912          0.000
     11/06/2004            0.0            0.0         39.677          0.000
     12/06/2004            0.0            0.0         39.768          0.000
     13/06/2004            0.0            0.0         39.365          0.000
     14/06/2004            0.0            0.0         67.958          0.000
     15/06/2004            0.0            0.0         62.968          0.000
     16/06/2004            0.0            0.0         55.033          0.000
     17/06/2004            0.0            0.0         52.552          0.000
     18/06/2004            0.0            0.0         46.963          0.000
     19/06/2004            0.0            0.0         44.326          0.000
     20/06/2004            0.0            0.0         44.587          0.000
     21/06/2004            0.0            0.0         42.881          0.000
     22/06/2004            0.0            0.0         41.176          0.000
     23/06/2004            0.0            0.0         40.165          0.000
     24/06/2004            0.0            0.0         39.607          0.000
     25/06/2004            0.0            0.0         39.289          0.000
     26/06/2004            0.0            0.0         42.160          0.000
     27/06/2004            0.0            0.0         45.381          0.000
     28/06/2004            1.0            0.0         43.202          0.002
     29/06/2004            1.0            0.0         41.817          0.002
     30/06/2004            1.2            0.0         63.705          0.003
     01/07/2004            1.6            0.0         55.503          0.003
     02/07/2004            2.0            0.0         49.356          0.004
     03/07/2004            2.2            0.0         63.352          0.005
     04/07/2004            2.8            0.0         55.230          0.007
     05/07/2004            3.6            0.0         69.107          0.009
     06/07/2004            4.9            0.0         65.513          0.011
     07/07/2004            6.1            0.0         57.833          0.013
     08/07/2004            7.4            0.0         53.635          0.016
     09/07/2004            9.6            0.0         55.891          0.021
     10/07/2004           11.6            0.0         59.716          0.025
     11/07/2004           14.0            0.0         54.030          0.031
     12/07/2004           17.3            0.0         48.658          0.037
     13/07/2004           23.4            0.0         62.552          0.046
     14/07/2004           27.1            0.0         56.748          0.054
     15/07/2004           34.4            0.0         50.357          0.065
     16/07/2004           42.6            0.0         45.674          0.078
     17/07/2004           48.1            0.0         57.306          0.090
     18/07/2004           58.2            0.0         50.156          0.105
     19/07/2004           73.4            0.0         45.391          0.124
     20/07/2004           83.0            0.0         43.576          0.140
     21/07/2004           90.6            0.0         54.675          0.158
     22/07/2004          106.9            0.0         47.804          0.179
     23/07/2004          125.8            0.0         44.710          0.201
     24/07/2004          134.5            0.0         42.910          0.221
     25/07/2004          151.8            0.0         40.950          0.260
     26/07/2004          168.9            0.0         39.640          0.296
     27/07/2004          183.5            0.0         45.996          0.324
     28/07/2004          200.7            0.0         43.895          0.354
     29/07/2004          222.2            0.0         41.257          0.390
     30/07/2004          239.4            0.0         40.227          0.417
     31/07/2004          258.9            0.0         40.470          0.445
     01/08/2004          289.5            0.0         38.896          0.487
     02/08/2004          312.6            0.0         47.338          0.514
     03/08/2004          343.2            0.0         45.690          0.549
     04/08/2004          359.0            0.0         68.327          0.564
     05/08/2004          384.3            0.0         67.512          0.588
     06/08/2004          404.7            0.0         59.636          0.606
     07/08/2004          436.5            0.0         53.327          0.633
     08/08/2004          453.4            0.0         71.687          0.646
     09/08/2004          473.9            0.0         61.165          0.660
     10/08/2004          490.1            0.0         55.448          0.669
     11/08/2004          505.2            0.0         57.351          0.675
     12/08/2004          531.8            0.0         50.201          0.690
     13/08/2004          567.3            0.0         77.315          0.709
     14/08/2004          585.1            0.0         65.704          0.715
     15/08/2004          619.9            0.0         74.389          0.708
     16/08/2004          648.0            0.0         62.713          0.702
     17/08/2004          666.8            0.0         55.442          0.696
     18/08/2004          689.5            0.0         49.444          0.689
     19/08/2004          720.1            0.0         45.580          0.681
     20/08/2004          737.0            0.0         43.410          0.673
     21/08/2004          750.2            0.0         41.548          0.664
     22/08/2004          764.5            0.0         86.967          0.655
     23/08/2004          778.6            0.0         74.610          0.648
     24/08/2004          802.3            0.0         61.865          0.640
     25/08/2004          829.9            0.0         63.700          0.631
     26/08/2004          849.1            0.0         57.893          0.623
     27/08/2004          869.3            0.0         50.741          0.614
     28/08/2004          882.1            0.0         47.313          0.606
     29/08/2004          904.0            0.0         45.254          0.598
     30/08/2004          927.9            0.0         42.426          0.590
     31/08/2004          942.3            0.0         63.213          0.582
     01/09/2004          958.2            0.0         56.249          0.574
     02/09/2004          968.7            0.0         74.746          0.568
     03/09/2004          992.6            0.0         72.302          0.560
     04/09/2004         1010.4            0.0         62.083          0.553
     05/09/2004         1034.3            0.0         53.714          0.545
     06/09/2004         1049.9            0.0         51.542          0.536
     07/09/2004         1064.4            0.0         50.005          0.528
     08/09/2004         1084.6            0.0         44.610          0.520
     09/09/2004         1099.0            0.0         42.697          0.511
     10/09/2004         1113.2            0.0         40.742          0.503
     11/09/2004         1125.3            0.0         54.175          0.494
     12/09/2004         1138.5            0.0         55.288          0.486
     13/09/2004         1161.2            0.0         65.969          0.478
     14/09/2004         1186.2            0.0         63.502          0.472
     15/09/2004         1201.6            0.0         72.616          0.464
     16/09/2004         1215.4            0.0         63.038          0.456
     17/09/2004         1236.2            0.0         55.361          0.448
     18/09/2004         1263.0            0.0         49.142          0.439
     19/09/2004         1283.1            0.0         58.101          0.430
     20/09/2004         1298.8            0.0         57.137          0.423
     21/09/2004         1311.8            0.0         55.493          0.416
     22/09/2004         1339.7            0.0         47.216          0.408
     23/09/2004         1368.3            0.0         45.612          0.400
     24/09/2004         1393.4            0.0         43.148          0.393
     25/09/2004         1422.6            0.0         40.974          0.385
     26/09/2004         1436.6            0.0         44.938          0.377
     27/09/2004         1461.9            0.0         40.787          0.370
     28/09/2004         1461.9            0.0         40.099          0.002
     29/09/2004            0.0            0.0         43.179          0.000
     30/09/2004            0.0            0.0         41.689          0.000
     01/10/2004            0.0            0.0         40.798          0.000
     02/10/2004            0.0            0.0         40.122          0.000
     03/10/2004            0.0            0.0         39.657          0.000
     04/10/2004            0.0            0.0         39.353          0.000
     05/10/2004            0.0            0.0         39.155          0.000
     06/10/2004            0.0            0.0         39.017          0.000
     07/10/2004            0.0            0.0         38.909          0.000
     08/10/2004            0.0            0.0         38.816          0.000
     09/10/2004            0.0            0.0         38.730          0.000
     10/10/2004            0.0            0.0         38.648          0.000
     11/10/2004            0.0            0.0         39.019          0.000
     12/10/2004            0.0            0.0         38.896          0.000
     13/10/2004            0.0            0.0         38.814          0.000
     14/10/2004            0.0            0.0         38.733          0.000
     15/10/2004            0.0            0.0         38.653          0.000
     16/10/2004            0.0            0.0         38.573          0.000
     17/10/2004            0.0            0.0         38.494          0.000
     18/10/2004            0.0            0.0         38.415          0.000
     19/10/2004            0.0            0.0         38.337          0.000
     20/10/2004            0.0            0.0         38.259          0.000
