ApsimVersion = 7.5
Title = GHWA0401_9-N120 P90
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     16/02/2004            0.0            0.0         37.603          0.000
     17/02/2004            0.0            0.0         37.530          0.000
     18/02/2004            0.0            0.0         37.458          0.000
     19/02/2004            0.0            0.0         37.386          0.000
     20/02/2004            0.0            0.0         37.315          0.000
     21/02/2004            0.0            0.0         37.244          0.000
     22/02/2004            0.0            0.0         37.173          0.000
     23/02/2004            0.0            0.0         37.103          0.000
     24/02/2004            0.0            0.0         37.033          0.000
     25/02/2004            0.0            0.0         36.963          0.000
     26/02/2004            0.0            0.0         36.894          0.000
     27/02/2004            0.0            0.0         36.825          0.000
     28/02/2004            0.0            0.0         42.648          0.000
     29/02/2004            0.0            0.0         40.442          0.000
     01/03/2004            0.0            0.0         40.784          0.000
     02/03/2004            0.0            0.0         40.246          0.000
     03/03/2004            0.0            0.0         39.805          0.000
     04/03/2004            0.0            0.0         39.482          0.000
     05/03/2004            0.0            0.0         39.259          0.000
     06/03/2004            0.0            0.0         39.103          0.000
     07/03/2004            0.0            0.0         38.985          0.000
     08/03/2004            0.0            0.0         38.887          0.000
     09/03/2004            0.0            0.0         38.798          0.000
     10/03/2004            0.0            0.0         38.715          0.000
     11/03/2004            0.0            0.0         38.634          0.000
     12/03/2004            0.0            0.0         38.555          0.000
     13/03/2004            0.0            0.0         38.476          0.000
     14/03/2004            0.0            0.0         38.398          0.000
     15/03/2004            0.0            0.0         38.321          0.000
     16/03/2004            0.0            0.0         38.244          0.000
     17/03/2004            0.0            0.0         38.168          0.000
     18/03/2004            0.0            0.0         38.092          0.000
     19/03/2004            0.0            0.0         38.016          0.000
     20/03/2004            0.0            0.0         37.941          0.000
     21/03/2004            0.0            0.0         37.867          0.000
     22/03/2004            0.0            0.0         37.793          0.000
     23/03/2004            0.0            0.0         37.719          0.000
     24/03/2004            0.0            0.0         37.646          0.000
     25/03/2004            0.0            0.0         37.573          0.000
     26/03/2004            0.0            0.0         37.500          0.000
     27/03/2004            0.0            0.0         37.428          0.000
     28/03/2004            0.0            0.0         37.356          0.000
     29/03/2004            0.0            0.0         39.008          0.000
     30/03/2004            0.0            0.0         40.577          0.000
     31/03/2004            0.0            0.0         40.032          0.000
     01/04/2004            0.0            0.0         39.725          0.000
     02/04/2004            0.0            0.0         39.467          0.000
     03/04/2004            0.0            0.0         39.274          0.000
     04/04/2004            0.0            0.0         39.131          0.000
     05/04/2004            0.0            0.0         39.019          0.000
     06/04/2004            0.0            0.0         38.923          0.000
     07/04/2004            0.0            0.0         38.835          0.000
     08/04/2004            0.0            0.0         41.699          0.000
     09/04/2004            0.0            0.0         39.525          0.000
     10/04/2004            0.0            0.0         43.756          0.000
     11/04/2004            0.0            0.0         41.428          0.000
     12/04/2004            0.0            0.0         40.650          0.000
     13/04/2004            0.0            0.0         40.041          0.000
     14/04/2004            0.0            0.0         55.641          0.000
     15/04/2004            0.0            0.0         51.134          0.000
     16/04/2004            0.0            0.0         47.320          0.000
     17/04/2004            0.0            0.0         44.368          0.000
     18/04/2004            0.0            0.0         42.683          0.000
     19/04/2004            0.0            0.0         40.987          0.000
     20/04/2004            0.0            0.0         42.459          0.000
     21/04/2004            0.0            0.0         41.094          0.000
     22/04/2004            0.0            0.0         43.620          0.000
     23/04/2004            0.0            0.0         41.576          0.000
     24/04/2004            0.0            0.0         40.684          0.000
