ApsimVersion = 7.5
Title = GHWA0401_4-N60 P0
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     10/10/2003            0.0            0.0         35.804          0.000
     11/10/2003            0.0            0.0         35.751          0.000
     12/10/2003            0.0            0.0         38.411          0.000
     13/10/2003            0.0            0.0         37.540          0.000
     14/10/2003            0.0            0.0         39.185          0.000
     15/10/2003            0.0            0.0         76.000          0.000
     16/10/2003            0.0            0.0         70.909          0.000
     17/10/2003            0.0            0.0         65.319          0.000
     18/10/2003            0.0            0.0         55.386          0.000
     19/10/2003            0.0            0.0         51.216          0.000
     20/10/2003            0.0            0.0         47.049          0.000
     21/10/2003            0.0            0.0         44.311          0.000
     22/10/2003            0.0            0.0         42.607          0.000
     23/10/2003            0.0            0.0         42.737          0.000
     24/10/2003            0.0            0.0         41.231          0.000
     25/10/2003            0.0            0.0         40.314          0.000
     26/10/2003            0.0            0.0         39.752          0.000
     27/10/2003            0.0            0.0         39.409          0.000
     28/10/2003            0.0            0.0         39.195          0.000
     29/10/2003            0.0            0.0         39.050          0.000
     30/10/2003            0.0            0.0         38.939          0.000
     31/10/2003            0.0            0.0         38.845          0.000
     01/11/2003            0.0            0.0         38.759          0.000
     02/11/2003            0.0            0.0         38.677          0.000
     03/11/2003            0.0            0.0         38.596          0.000
     04/11/2003            0.0            0.0         38.517          0.000
     05/11/2003            0.0            0.0         38.439          0.000
     06/11/2003            0.0            0.0         45.665          0.000
     07/11/2003            0.0            0.0         49.026          0.000
     08/11/2003            0.0            0.0         44.780          0.000
     09/11/2003            0.0            0.0         42.728          0.000
     10/11/2003            0.0            0.0         41.267          0.000
     11/11/2003            0.0            0.0         40.318          0.000
     12/11/2003            0.0            0.0         39.728          0.000
     13/11/2003            0.0            0.0         39.369          0.000
     14/11/2003            0.0            0.0         39.148          0.000
     15/11/2003            0.0            0.0         38.999          0.000
     16/11/2003            0.0            0.0         38.887          0.000
     17/11/2003            0.0            0.0         38.792          0.000
     18/11/2003            0.0            0.0         38.706          0.000
     19/11/2003            0.0            0.0         38.624          0.000
     20/11/2003            0.0            0.0         38.544          0.000
     21/11/2003            0.0            0.0         38.466          0.000
     22/11/2003            0.0            0.0         38.388          0.000
     23/11/2003            0.0            0.0         38.311          0.000
     24/11/2003            0.0            0.0         38.234          0.000
     25/11/2003            0.0            0.0         38.158          0.000
     26/11/2003            0.0            0.0         38.082          0.000
     27/11/2003            0.0            0.0         38.007          0.000
     28/11/2003            0.0            0.0         37.932          0.000
     29/11/2003            0.0            0.0         37.857          0.000
     30/11/2003            0.0            0.0         37.783          0.000
     01/12/2003            0.0            0.0         37.710          0.000
     02/12/2003            0.0            0.0         37.636          0.000
     03/12/2003            0.0            0.0         37.564          0.000
     04/12/2003            0.0            0.0         37.491          0.000
     05/12/2003            0.0            0.0         37.419          0.000
     06/12/2003            0.0            0.0         37.348          0.000
     07/12/2003            0.0            0.0         37.277          0.000
     08/12/2003            0.0            0.0         37.206          0.000
     09/12/2003            0.0            0.0         37.135          0.000
     10/12/2003            0.0            0.0         37.065          0.000
     11/12/2003            0.0            0.0         36.995          0.000
     12/12/2003            0.0            0.0         36.926          0.000
     13/12/2003            0.0            0.0         36.857          0.000
     14/12/2003            0.0            0.0         36.788          0.000
     15/12/2003            0.0            0.0         36.720          0.000
     16/12/2003            0.0            0.0         36.652          0.000
     17/12/2003            0.0            0.0         36.585          0.000
     18/12/2003            0.0            0.0         36.517          0.000
     19/12/2003            0.0            0.0         36.450          0.000
     20/12/2003            0.0            0.0         36.384          0.000
     21/12/2003            0.0            0.0         36.318          0.000
     22/12/2003            0.0            0.0         36.252          0.000
     23/12/2003            0.0            0.0         36.186          0.000
     24/12/2003            0.0            0.0         36.121          0.000
     25/12/2003            0.0            0.0         36.056          0.000
     26/12/2003            0.0            0.0         35.991          0.000
     27/12/2003            0.0            0.0         35.927          0.000
     28/12/2003            0.0            0.0         35.863          0.000
     29/12/2003            0.0            0.0         35.799          0.000
     30/12/2003            0.0            0.0         35.735          0.000
     31/12/2003            0.0            0.0         35.672          0.000
     01/01/2004            0.0            0.0         35.609          0.000
     02/01/2004            0.0            0.0         35.547          0.000
     03/01/2004            0.0            0.0         35.484          0.000
     04/01/2004            0.0            0.0         35.422          0.000
     05/01/2004            0.0            0.0         35.360          0.000
     06/01/2004            0.0            0.0         35.299          0.000
     07/01/2004            0.0            0.0         35.238          0.000
     08/01/2004            0.0            0.0         35.177          0.000
     09/01/2004            0.0            0.0         35.116          0.000
     10/01/2004            0.0            0.0         35.056          0.000
     11/01/2004            0.0            0.0         34.995          0.000
     12/01/2004            0.0            0.0         34.935          0.000
     13/01/2004            0.0            0.0         34.876          0.000
     14/01/2004            0.0            0.0         34.816          0.000
     15/01/2004            0.0            0.0         34.757          0.000
     16/01/2004            0.0            0.0         34.698          0.000
     17/01/2004            0.0            0.0         34.640          0.000
     18/01/2004            0.0            0.0         34.581          0.000
     19/01/2004            0.0            0.0         34.523          0.000
     20/01/2004            0.0            0.0         53.045          0.000
     21/01/2004            0.0            0.0         48.847          0.000
     22/01/2004            0.0            0.0         45.210          0.000
     23/01/2004            0.0            0.0         42.389          0.000
     24/01/2004            0.0            0.0         41.140          0.000
     25/01/2004            0.0            0.0         40.281          0.000
     26/01/2004            0.0            0.0         39.726          0.000
